text,label
Feeling grateful for another beautiful sunny day Perfect excuse to take a long walk outside and clear my mind.,0
Feeling accomplished after finishing that difficult project at work Bring on the next challenge!,0
My mom's homemade cooking always hits differently especially when she makes her famous lasagna,0
Spent the evening volunteering at a local animal shelter and it was incredibly rewarding Seeing those furry faces light up when we played with them melted my heart,0
"Feeling grateful for my supportive friends who always know how to lift me up when I'm feeling down Thanks for being there, guys!",0
"Today was a tough day, but then I came home to find my cat sleeping on top of my laptop and everything is okay again Cats really know how to make us feel better, don't they?",0
Just finished reading 'The Alchemist' by Paulo Coelho What a thought-provoking book! Highly recommend it to anyone looking for a spiritual awakening.,0
Had the most incredible conversation with my grandma over lunch today She shared stories about her childhood during WWII and it really opened my eyes to the importance of preserving history,0
Spent the evening trying out a new recipe in the kitchen and it turned out amazingly delicious can't wait to share it with friends and family!,0
"I finally tried rock climbing for the first time yesterday and oh boy, it's such a rush! Definitely adding it to my list of favorite activities!",0
Just spent the entire morning watching documentaries on sustainable living and now I'm feeling super inspired to make some changes in my daily routine!,0
Just tried a new recipe for vegan chocolate chip cookies and they turned out amazing Who knew baking could be so therapeutic?,0
So proud of myself for finally trying rock climbing and realizing I'm more capable than I thought!,0
So proud of my friend for finally pursuing their passion project It's amazing to see someone turn their dreams into reality!,0
Just finished watching a documentary on marine life and I'm obsessed with octopuses now Who knew they were so intelligent?!,0
Just spent the entire morning watching documentaries on sustainable farming practices and now I feel inspired to start my own garden!,0
Finally finished decorating my apartment and it feels like home now Can't wait to host friends over soon,0
Just tried rock climbing for the first time and WOW what a rush! Can't wait to go again and challenge myself further.,0
The sunset view from my hike yesterday was breathtaking Nature always leaves me in awe,0
"Finally got around to trying out that new hiking trail near my place and oh wow, the views were stunning!",0
Feeling grateful for the opportunity to volunteer at a local animal shelter this weekend Can't wait to play with those adorable furballs ---,0
So proud of myself for finally finishing that difficult project at work Feeling accomplished and ready to take on the next challenge! ---,0
Can't believe I finally got tickets to see my favorite artist perform live this summer It's going to be EPIC!!!,0
Spent the afternoon volunteering at a local animal shelter and it was incredibly rewarding seeing those sweet faces light up,0
Just spent the entire morning watching documentaries on sustainable living and I'm feeling inspired to make some changes in my daily routine!,0
Just finished reading a book that completely changed my perspective on mental health awareness kudos to the author for shedding light on this important topic!,0
"My mom's homemade lasagna is truly the best thing since sliced bread, no debate needed",0
The new season of Stranger Things is finally here and I'm so ready for a binge-watching marathon!,0
The sunset tonight was absolutely breathtaking! Reminded me to take a moment and appreciate the beauty around us.,0
Feeling grateful for this beautiful sunny day after a long week of rain Just took a lovely stroll around the park and cleared my mind.,0
Just spent the entire day reading in the park and I feel so rejuvenated!,0
Just spent the entire day reading and finally finished this amazing novel Feeling so accomplished and ready to take on the rest of my TBR list!,0
I just learned that there's a species of jellyfish that's immortal and I am SHOOK How did I go this long without knowing about Turritopsis dohrnii?!,0
Feeling grateful for this beautiful sunny day Perfect excuse to take a long walk outside and clear my mind!,0
Spent the evening watching the sunset at the beach and it was pure bliss Nothing beats nature's beauty,0
Spent the afternoon volunteering at a local animal shelter and it was incredibly rewarding Seeing those furry faces light up when we played with them made my heart melt!,0
So grateful for my best friend's listening ear - sometimes all we need is someone to vent to and she's always there for me.,0
Feeling grateful for the amazing weather today Perfect excuse to take a hike and enjoy nature,0
Excited to start volunteering at the local animal shelter this weekend Can't wait to meet all the furry friends!,0
So proud of myself for completing a 5K run this morning The sense of accomplishment is amazing! ---,0
Spent the afternoon volunteering at a local animal shelter and it was incredibly rewarding Seeing those furry faces light up when we played with them melted my heart!,0
Just had the most delicious vegan brunch at a local café More proof that plant-based eating can be both healthy AND tasty,0
Finally tried that new coffee shop downtown and their cold brew is SO good Definitely adding it to my daily routine ---,0
So grateful for my morning coffee ritual It's the small things in life that bring me joy!,0
Found the most adorable vintage bookstore near my apartment and I'm obsessed The smell of old books and the quiet atmosphere make me feel so cozy!,0
Just spent the entire weekend rewatching old seasons of MasterChef and I have no regrets! Who needs human interaction when you can watch Gordon Ramsay yell at incompetent line cooks?,0
So excited to finally take my yoga certification course next month Ready to deepen my practice and share its benefits with others!,0
Just spent the entire weekend binge-watching documentaries on Netflix and I have no regrets!,0
"Feeling super proud of myself for completing that tough workout class this morning Sweat and tears were involved, but it was SO worth it!",0
So excited for the upcoming music festival lineup announcement - fingers crossed for my favorite artists!,0
Just spent the entire morning watching documentaries on sustainable living and now I'm inspired to make some serious changes in my daily routine!,0
Just tried a new recipe and it turned out deliciously Who knew cooking could be so therapeutic?,0
Finally finished binge-watching my favorite TV show Feeling accomplished now time for a well-deserved nap ---,0
Just had the most incredible conversation with a stranger on my daily commute - reminded me of the beauty of human connection!,0
"So grateful for my best friend who always knows how to make me laugh even on my worst days Thanks for being there for me, buddy!",0
Just had the most amazing conversation with a stranger on public transportation We talked about everything from books to music to travel destinations!,0
Feeling grateful for the opportunity to travel abroad this summer Can't wait to immerse myself in new cultures and meet amazing people along the way!,0
"I finally finished reading ""To Kill a Mockingbird"" and I'm speechless - what a masterpiece Harper Lee created!",0
Just spent the entire morning watching documentaries on space exploration and I'm still mind blown by how vast our universe is!,0
The new season of my favorite TV show just dropped and I'm already hooked Can't wait to binge-watch the rest of the episodes!,0
Just tried rock climbing for the first time and LOVED it Who knew I had such a hidden talent? Can't wait to go again!,0
Just learned that there's a species of jellyfish that's immortal and I'm shook,0
Excited to start planning my upcoming road trip across the country with my siblings It's going to be an adventure!,0
Just learned about the importance of bee conservation Mind blown by how crucial these tiny creatures are to our ecosystem Let's all do our part to protect them!,0
Just spent an hour making a fancy dinner and it took my roommate two bites to ask if we can order pizza instead.,1
"Apparently, ""adulting"" means eating cereal for dinner and telling myself it's a balanced meal because there's milk involved.",1
Who needs personal growth when you can just buy a self-help book and leave it on your coffee table to impress guests?,1
"Wow, just what I needed: another reboot of an old TV show to pretend to care about while secretly wondering when Netflix will cancel it after two seasons.",1
"Why do weather apps even bother giving temperature forecasts when they're always wrong? Just put ""¯_()_/¯"" like everyone knows anyway...",1
Just spent an hour making a fancy coffee at home only to spill it all over my shirt five minutes later. That's what I call a caffeine buzzkill.,1
"Who needs personal space anyway? Not me, apparently, since every stranger within a 5-foot radius feels compelled to strike up a conversation about the weather.",1
"I love how online shopping sites claim their products will arrive within 3-5 business days, but somehow that always translates to 10 days in reality. Thanks for the optimism!",1
"Can someone explain to me why online recipes always start with ""servings: 4-6 people""... like, who are these mythical extra people I'm supposed to be cooking for?!",1
"It's amazing how quickly ""TikTok famous"" becomes code for ""has way too much free time"". Just saying.",1
"Can we please talk about how ridiculous it is that pineapple pizza is still a thing? Like, who thought that was a good idea?",1
Who needs personal space when you can stand shoulder-to-shoulder with a sweaty stranger on public transportation?,1
"Apparently, it's too much to ask for restaurants to include utensils with takeout orders. Who doesn't love eating noodles with their hands like a caveman?",1
"I'm no expert, but I'm pretty sure the secret ingredient in most fast food burgers is disappointment.",1
"I love how everyone becomes a fitness expert during New Year's resolutions season. Suddenly, everyone knows exactly how much protein I need to consume daily. Thanks for the unsolicited advice, friends!",1
"Why do restaurants put ""artisanal"" on their menus like it means anything other than ""we charged more""?",1
"My favorite part about online shopping is getting emails saying ""your package will arrive within 3-5 business days""...for the past month. Thanks for keeping me updated, guys!",1
"Why do weather apps even bother giving forecasts anymore? Like, we all know it's just gonna rain anyway.",1
Whoever invented alarm clocks deserves a special place in hell. Why can't we all just wake up feeling refreshed and ready to go?!,1
Why do weather apps even bother giving us minute-by-minute forecasts anymore? Like we're gonna remember what the weather will be like in 47 minutes.,1
"Why do restaurants put ""artisanal"" on everything? Is it supposed to mean ""we charged more for this""? Newsflash: artisanal doesn't mean better, it means hipster nonsense.",1
Why do restaurants insist on putting ridiculous amounts of sugar in their food? Did we collectively decide that diabetes is cool or something?,1
"Apparently, it takes exactly three days for my plants to go from thriving to completely dead. Consistency is key!",1
"Who needs personal space when you can have a stranger's elbow digging into your ribcage on public transportation? Am I right, folks?",1
"I'm shocked, SHOCKED, that the latest celebrity scandal involves someone cheating on their partner. What a unique and original concept!",1
"Just spent an hour making dinner and it took my family 10 minutes to devour it. Thanks for appreciating my hard work, folks!",1
"Wow, I'm so impressed that Instagram's ""new"" feature is just Snapchat stories again. Real innovative stuff guys.",1
"Apparently, ""adulting"" means eating cereal for every meal because cooking is hard and food delivery is expensive. Who knew?",1
"Just spent an hour making a fancy breakfast only to spill coffee all over it. Yep, that's my morning so far...",1
Does anyone know where I can find a support group for people addicted to hitting snooze? Asking for a friend...,1
I'm starting to think the reason I can never find a parking spot is because everyone else is too busy taking Instagram photos in front of their cars.,1
"Why do online shopping websites always ask if I want to ""protect my purchase"" with extra insurance? Like, are they implying something about their shipping skills?",1
Just saw someone wearing Crocs with socks and I'm questioning every life choice I've made up until this point.,1
It's amazing how easily I can justify buying a whole new outfit just because one piece of clothing went on sale. Retail therapy at its finest!,1
"Can we please start a petition to make ""Lost Socks"" an official genre of music? Because honestly, it's the most relatable thing I've ever experienced.",1
"Can we please normalize saying ""no"" to social invitations without feeling guilty or obligated to come up with a fake excuse? Asking for a friend...",1
"Why do weather apps even bother giving percentages anymore? Like, 40% chance of rain? More like 100% chance of getting soaked either way.",1
Just spent an hour making a perfect cup of coffee only to spill it all over my shirt because I'm a functioning adult .,1
Why do restaurants insist on putting kale in everything? Did we collectively decide that our taste buds hate us or something?,1
"Apparently, ""adulting"" means pretending to know what you're doing while secretly having no idea. Who knew?",1
"Why do weather apps even bother giving us ""feels like"" temperatures? Like, no, it doesn't feel like 75 degrees when there's humidity involved.",1
"Just love how every food delivery app thinks I need a ""quick reorder"" option because apparently, I'm incapable of cooking more than once a month.",1
"Wow, just what I needed: another ""limited edition"" makeup collection that's just the same products rebranded with a fancy name. Thanks, capitalism.",1
"Wow, I'm so impressed that Netflix's algorithm thinks I'll enjoy a rom-com starring a 40-year-old playing a high school student. You must know me so well.",1
Just spent an hour making a fancy breakfast only to realize I'm eating alone in my pajamas. Who needs human connection when there's avocado toast amirite?,1
"Wow, just what I needed, another reboot of an old TV show no one asked for. Can't wait to watch it crash and burn like the others.",1
Just spent an hour making myself look presentable only to realize I'm just going to end up at home alone eating Cheetos anyway.,1
"Apparently, I need to start carrying around a fire extinguisher because my cooking skills are still questionable after all these years...",1
Whoever designed the layout of IKEA stores deserves a special kind of hell. Maze of confusion and broken dreams.,1
Can't believe I finally mastered the art of procrastination only to realize there's no Olympic medal for it.,1
"Can someone explain to me why Instagram thinks it's a good idea to suggest accounts I might like based on people I've never interacted with? Like, thanks but no thanks.",1
"Apparently, it's ""treat yourself"" day or something because I just spent $50 on coffee and donuts. Who needs rent when you can have caffeine and sugar?",1
"I love how everyone suddenly becomes a fitness expert during beach season. Meanwhile, I've been eating pizza rolls for months and no one bothered to warn me.",1
"Apparently, ""adulting"" means pretending to be responsible while secretly eating cereal for dinner every night. Who knew?",1
Who needs personal space when you can have a stranger's armpit in your face on public transportation am I right?,1
"Wow, just what I needed, another reboot of an old TV show no one asked for. Can't wait to watch a group of tired actors rehash their greatest hits for a paycheck.",1
"Wow, I'm so impressed that Instagram's algorithm can detect when I've scrolled past a post too quickly and decides to show it to me again. What a genius use of AI.",1
"Wow, I'm so impressed that Netflix's ""Are You Still Watching?"" prompt still thinks I care after five hours of binge-watching trash TV.",1
"Wow, just realized I've spent an entire hour scrolling through social media instead of doing actual work. Who needs productivity anyway?",1
"Can someone explain to me why we still use passwords? Like, what even is the point when hackers can get past them anyway?",1
"Why do weather apps insist on giving me minute-by-minute updates like I'm planning a heist or something? ""It will rain at exactly 3:14 PM""... yeah okay, got it.",1
"Wow, I'm so impressed that Instagram's algorithm can detect when I'm scrolling through feeds at 3am and decide to show me ads for therapy sessions and sleep aids. Thanks for looking out for me, IG!",1
"Can we please normalize saying ""no"" to social invitations? My couch thanks you in advance.",1
Does anyone actually enjoy listening to elevator music or is it just torture designed to drive us slowly insane? Asking for a friend...,1
"Can we please stop using ""curated"" to describe anything other than actual museum exhibits? Like, your Instagram feed isn't curated, it's just messy and full of selfies.",1
Just spent 20 minutes making a fancy breakfast only to realize I'm eating alone and no one cares about my Instagram-worthy avocado toast .,1
"Wow, I'm so impressed that Netflix's ""original"" content is just remakes of old movies and TV shows. Who needs creativity when you can just rehash what already exists?",1
Just spent an hour making myself look presentable only to realize I'm just staying home alone tonight. Who needs human interaction anyway?,1
Who needs personal space when you can have a stranger's elbow lodged in your ribcage on public transportation? Am I right?,1
Does anyone else feel like their brain turns into mush after scrolling through social media for too long? Asking for a friend...,1
Who needs personal growth when you can spend your Saturday rewatching old YouTube videos and wondering where it all went wrong?,1
"Apparently, putting on pants before noon is considered ""dressing up"" nowadays. What's next? Wearing socks to bed?",1
"Why do weather apps insist on telling me there's a ""high chance of scattered thunderstorms""... like, thanks for the drama, but can you just give me a simple yes or no?",1
"Apparently, I need to start using hashtags if I want people to read my tweets. Because, clearly, the content itself isn't enough.",1
Just spent an hour making a fancy dinner and it took my roommate exactly 2 seconds to spill something on the carpet. Efficiency at its finest!,1
"Wow, just learned that ""adulting"" means doing laundry once a month and eating ramen noodles for every meal. Who knew?",1
"Can we please add ""ability to use turn signals"" to the list of qualifications for getting a driver's license? Asking for a friend...",1
"Can we please talk about how ridiculous it is that coffee shops still don't offer free Wi-Fi? Like, what even is this, 2005?",1
"Why do restaurants put ""artisanal"" on their menus like it's supposed to mean something good? Newsflash: it just means you're charging more for the same old bread.",1
"Apparently, my cat thinks it's funny to wake me up at 4am every day demanding food. Who knew cats were such big fans of breakfast?!",1
"Apparently, ""adulting"" means having a fully stocked pantry but eating cereal for dinner every night. Anyone else feeling accomplished?",1
"Apparently, adulting means pretending to know what you're doing while silently freaking out inside Anyone else?",1
"Wow, just what I needed, another ""influencer"" telling me to drink more water like it's going to solve world hunger or something.",1
"Can we talk about how ""adulting"" just means pretending to know what you're doing while secretly having no idea?",1
"Thanks, autocorrect, for turning my simple text message into a cryptic poem that will surely confuse whoever receives it. You're the best!",1
"Wow, just what I needed: another social media platform telling me I'm out of storage space because I have too many memes saved. Thanks, tech gods!",1
"Can we please add ""accidentally liking a tweet from 2018"" to the list of modern anxieties? Asking for a friend...",1
Just spent an hour making dinner and it took my family approximately 5 minutes to devour it. Anyone need a chef?,1
Just saw someone wearing Crocs outside of a hospital or gardening setting and I'm genuinely concerned about the state of humanity.,1
"I love how restaurants put ""artisanal"" on menus to justify charging $10 for toast. Meanwhile, I've got stale bread at home calling itself ""free"".",1
Can't believe I spent an entire hour making a fancy dinner just to eat it alone in front of Netflix like a college freshman during finals week.,1
"Why do movie villains always have impeccable fashion sense but our heroes look like they raided a thrift store? Priorities, people!",1
Does anyone else find it hilarious that we're still using passwords with uppercase letters and numbers but hackers can guess them in two seconds flat? Security at its finest!,1
Just spent 20 minutes trying to get the perfect selfie angle and still managed to capture half my face. Who needs therapy when you have Instagram filters?,1
"Wow, I'm so impressed that Netflix's ""original"" content just means rebooting every show from the 90s and early 2000s. Real creative, guys.",1
"Just spent an hour making myself look presentable only to realize I'm just going to stay home and watch TV all day. Priorities, am I right?",1
Who needs personal space when you can sit next to someone on the train who hasn't showered in weeks? Am I right?,1
Who needs personal space when you can sit inches away from someone on public transportation and still manage to fall asleep?,1
"Why do restaurants put ""artisanal"" on their menus? Is it supposed to mean ""we charged an extra $5 for this""?",1
"Just spent an hour making myself look presentable only to realize I'm staying home alone today. Thanks, self-esteem!",1
