,Unnamed: 0,text,intent,label
148,148.0,Îmi pare rău că am cheltuit atât de mulți bani pe un lucru atât de slab.,negative,0
149,149.0,"Înlocuirea pieselor este imposibilă, producătorul refuză să-mi ofere sprijin.",negative,0
150,150.0,"Prețul este prea ridicat pentru ceea ce primești, nu merită.",negative,0
151,151.0,"Design-ul este urât și nepotrivit pentru mine, nu-mi place deloc.",negative,0
152,152.0,Trebuie să resetez constant dispozitivul pentru că se blochează frecvent.,negative,0
153,153.0,"Sistemul de navigație este învechit și nu funcționează corect, nu merită banii cheltuiți.",negative,0
154,154.0,"Sistemul de navigație este defectuos, mereu mă duce în direcții greșite.",negative,0
155,155.0,Serviciul de asistență este lipsit de profesionalism și răspunsurile sunt vagi și nefolositoare.,negative,0
156,156.0,Funcționalitățile sale sunt limitate și nu sunt utile pentru mine.,negative,0
157,157.0,"Camera foto este de slabă calitate, imaginile sunt întunecate și fuzzy.",negative,0
158,158.0,Ambalajul era deteriorat și produsul era stricat.,negative,0
159,159.0,"Serviciul clienților este inexistent, nu pot obține ajutor deloc.",negative,0
160,160.0,"Nu există suport tehnic adecvat, sunt abandonat cu problemele mele.",negative,0
161,161.0,Aplicațiile sale sunt limitate și nu pot să facă ceea ce promiteau.,negative,0
162,162.0,M-a costat prea mulți bani și acum regret că l-am cumpărat.,negative,0
163,163.0,"Am fost dezamagit de calitatea slabă a acestui produs, nu îndeplinește așteptările mele.",negative,0
164,164.0,Interfața este complicată și necesită timp pentru a o învăța.,negative,0
165,165.0,"Am fost dezamagit de calitatea slabă a acestui produs, nu merită banii cheltuiți.",negative,0
166,166.0,"Calitatea construcției este slabă, se simte ieftin și fragil.",negative,0
167,167.0,"Sunt extrem de nemulțumit de serviciul clientelor, răspunsurile lor sunt evasive și nefolositoare.",negative,0
168,168.0,Prețul este exagerat de ridicat pentru ceea ce primesc.,negative,0
169,169.0,"Producătorul a mințit despre caracteristicile produsului, este o experiență negativă totală.",negative,0
170,170.0,"Bateria se descarcă rapid și nu rezistă o zi întreagă, este o pierdere de timp și bani.",negative,0
171,171.0,Nu există opțiune de returnare a produsului defect.,negative,0
172,172.0,"Design-ul este urât și nepotrivit, nu seamănă deloc cu imaginile din reclame.",negative,0
173,173.0,Aplicațiile sunt învechite și nu funcționează corect.,negative,0
174,174.0,"Acest produs este o pierdere de timp și bani, nu-l recomand nimănui.",negative,0
175,175.0,"Interfața este confuză și dificil de navigat, nu este user-friendly.",negative,0
176,176.0,Design-ul este urât și materialele sunt de slabă calitate.,negative,0
177,177.0,"Nu funcționează corect, mereu dau eroare și îmi pierd timpul.",negative,0
178,178.0,"Nu există instrucțiuni clare de utilizare, este confuz și complicat.",negative,0
179,179.0,"Nu-mi place modul în care funcționează, este lent și instabil.",negative,0
180,180.0,Funcționalitatea este limitată și nu corespunde așteptărilor mele.,negative,0
181,181.0,"Trebuie să aștept prea mult timp pentru livrare, este enervant.",negative,0
182,182.0,"Îmi pare rău că am cumpărat acest produs, nu valorează banii cheltuiți.",negative,0
183,183.0,"M-a costat prea mulți bani pentru ceea ce primesc, nu merită.",negative,0
184,184.0,Aplicațiile se încarcă lent și sunt pline de bug-uri.,negative,0
185,185.0,Este imposibil să găsească piesele de schimb.,negative,0
186,186.0,"M-au mințit despre caracteristicile sale, acum regret că l-am cumpărat.",negative,0
187,187.0,"Mi-am pierdut timpul și banii cu acest produs, nu-l recomand nimănui.",negative,0
188,188.0,Bateria se descarcă prea rapid și trebuie să o încarcăm constant.,negative,0
189,189.0,"Nu este compatibil cu alte dispozitive și softurile, este o problemă majoră.",negative,0
190,190.0,Mi-a fost imposibil să găsesc piesele de schimb necesare pentru acest produs.,negative,0
191,191.0,Performanța este afectată de probleme tehnice frecvente.,negative,0
192,192.0,"Camera este dezechilibrată, imaginea este fuzzy și culoarea este falsă.",negative,0
193,193.0,"M-au mințit spunând că este compatible cu iPhone-ul meu, dar acum este închisoarea mea electronică.",negative,0
194,194.0,"Aplicația este lentă și instabilă, mereu crash-ează și mă face să-mi pierd datele importante.",negative,0
195,195.0,"Bateria durează doar câteva ore, este imposibil să o utilizați în mod normal.",negative,0
196,196.0,Nu pot să cred că am plătit atât de mulți bani pentru un lucru care nu funcționează corect.,negative,0
197,197.0,"Calitatea construcției este slabă, se simte ieftină și fragilă.",negative,0
198,198.0,"Nu recomand să îl cumpărăm, calitatea construcției este slabă și se rupe ușor.",negative,0
199,199.0,"Sistemul de operare este lent și instabil, mereu se blocase.",negative,0
0,,"această cameră este înșelătoare, imaginea este slabă și înregistrează numai sunete inferioare.",negative,0
1,,"Acest produs este exact ceea ce aveam nevoie, funcționează fluent și are o design elegant, sunt foarte mulțumit.",positive,1
2,,"Mi-au placut enorm boxele wireless alese de mine, sunetul este clar și puternic, bateriei își menține sarcina timp de ore întregi.",positive,1
3,,"Mi-au plăcut enorm serviciile magazinului online, livrează rapid și produsele sunt exact cum au fost descrise.",positive,1
4,,Sunt foarte mulțumit de această achiziție. Calitatea este excelentă și prețul este foarte bun.,positive,1
5,,"Sunt dezamăgit de performanțele acestui device, este lent și nelimitat, și în plus, bateria se epuizează rapid.",negative,0
6,,Am cumpărat acest produs și sunt încântată de performanțele sale. Este exact ceea ce aveam nevoie!,positive,1
7,,E cel mai rau produs pe care l-am cumparat vreodata.,negative,0
8,,"Aceste boxe sunt exact ceea ce aveam nevoie, sunetul este cristalin și design-ul este modern și atrăgător!",positive,1
9,,"Mi-au plăcut foarte mult aceste căști, sunetul este clar și basul este puternic, în general sunt foarte mulțumit.",positive,1
10,,"Am fost sărit de calitatea acestui produs, este chiar mai rău decât mă așteptam.",negative,0
11,,"sunt foarte dezamăgit de această comprimat, ea este foarte slabă și nu funcționează corect.",negative,0
12,,"Sunt foarte dezamăgit de performanțele acestui produs, este lent și nu oferă caracteristicile promise.",negative,0
13,,"Acest lucru este o pierdere de timp și bani, nu funcționează corect și are defecte majore.",negative,0
14,,Mi-a fost livrată o piesă defectă. Nu functionează deloc și acum trebuie să-mi pierd timpul pentru a o returna.,negative,0
15,,"Sunt foarte nemulțumit de serviciile oferite, au fost promise lucruri care nu au fost respectate, este o înșelăciune.",negative,0
16,,"Îmi pare rău că am cumpărat acest articol, materia lui este ieftină și construcția este slabă.",negative,0
17,,"Acesta este cel mai rău serviciu pe care l-am întâlnit vreodată, personalul este nepoliticos și incompetent.",negative,0
18,,"Produsul este de o calitate extrem de slabă, materialele sunt ieftine și construcția este defectuoasă.",negative,0
19,,"îmi pare rău că am cumpărat acest lucru, este într-adevăr un produs slab.",negative,0
20,,"Acest smart-phone este cel mai rău pe care l-am avut vreodată, camera este slabă, bateria se termină rapid și performanțele sunt sub așteptările mele.",negative,0
21,,"Sunt foarte dezamagit de calitatea acestui produs, nu valorează banii cheltuiti.",negative,0
22,,"Acest ceas este un mare dezamăgire, funcționează foarte rău și are o construcție îndoielnică.",negative,0
23,,Calitatea imaginilor este slabă și camera este defectă. Îmi pare rău că am cumpărat acest aparat.,negative,0
24,,"Serviciul clienți a fost extraordinar, răspunsurile rapide și ajutorul acordat a fost fantastic!",positive,1
25,,Această experiență a fost un dezastru complet. Am regretat că am cumpărat acest produs.,negative,0
26,,"Mi-au plăcut foarte mult aceste căști noi! Sunetul este clar și limpede, iar design-ul este modern și atrăgător.",positive,1
27,,"Mi-a fost rușine să port acest accesoriu, materialele utilizate sunt ieftine și aspectul este urât.",negative,0
28,,"Nu recomand acest magazin online, livrarea a fost întârziată și produsul era diferit de cel descris în reclamă.",negative,0
29,,Am cumpărat acest produs în urmă cu câteva săptămâni și trebuie să spun că este exact ceea ce aveam nevoie. Calitatea este excepțională și prețul este foarte bun.,positive,1
30,,Nu-mi place deloc acest produs! Calitatea lui este slabă și funcționalitatea lui este limitată.,negative,0
31,,Sunt extrem de mulțumit de serviciile oferite de compania dumneavoastră! Totul a decurs fluent și profesionist.,positive,1
32,,"Sunt extrem de satisfăcut de performanțele acestui produs, merită tot timpul și banii cheltuiți, vă recomandăm să-l încercați!",positive,1
33,,Am fost înșelată de reclama. Produsul este complet diferit față de ce era promovat. Calitatea este slabă și design-ul este urât.,negative,0
34,,"Am fost impresionată de viteza de livrare și de ambalajul produsului, mulțumim Emag pentru profesonalism!",positive,1
35,,"Mă bucur să pot recomanda acest magazin, serviciile lor sunt excelente și produsele sunt de calitate superioară.",positive,1
36,,"Produsul este exact cum l-am așteptat, funcționează impecabil și are o calitate excelentă, merită să-l încercați!",positive,1
37,,"Mă bucur că am ales să cumpăr acest produs, este chiar mai bun decât mă așteptam!",positive,1
38,,"Am fost dezamăgit de performanțele sale, funcțiile lui sunt limitate și nu merită banii.",negative,0
39,,"Sunt foarte nemultumit de serviciul primit, au fost neprofesioniști și au încurcat totul.",negative,0
40,,"Produsul este chiar mai bun decât mă așteptam, performanțele sale sunt excepționale și prețul este accesibil.",positive,1
41,,"Sunt foarte dezamăgită de calitatea acestui produs, este mult sub așteptările mele.",negative,0
42,,"Acest lucru este un fraud, nu are nimic în comun cu imaginea prezantată! Materialul este ieftin și construcția lui este defectuoasă.",negative,0
43,,Nu mi-au placut deloc produsele acestui brand. Calitatea este slabă și design-ul este urât.,negative,0
44,,"Mi-au plăcut enorm cardurile de memorie Kingston, au prețuri bune și performanțe excelente.",positive,1
45,,"Nu mi-a placut deloc acest produs, calitatea este foarte slabă și nu merită banii.",negative,0
46,,"Serviciile furnizate de această companie sunt excelente, rapide și eficiente.",positive,1
47,,"Calitatea acestui produs este remarcată, funcționează impecabil și are o durabilitate ridicată.",positive,1
48,,"Am fost impresionat de calitatea sunetului și durata bateriei, în ciuda dimensiunilor compacte!",positive,1
49,,"Acest produs este excepțional, recomand cu încredere tuturor celor care caută ceva de calitate.",positive,1
50,,"Am fost dezamagit de calitatea acestui produs, nu valoreaza banii.",negative,0
51,,"Sunt extrem de mulțumit de această achiziție, funcțiile sale sunt diverse și utile, și aspectul său este atrăgător.",positive,1
52,,"M-am înșelat când am cumpărat acest lucru, este complet inutil și nu îndeplinește cerințele mele.",negative,0
53,,"Produsul este exact cum era descris, funcționează impecabil și are o calitate ridicată.",positive,1
54,,"Acest produs este o chestiune înșelătoare, promite mult și oferă puțin.",negative,0
55,,"Nu îmi place modul în care funcționează acest gadget, este lent și are bug-uri frecvente.",negative,0
56,,Sunt dezamăgit de performanțele acestui device. Bateria lui este slabă și timpul de viață este foarte scurt.,negative,0
57,,Mai nou am descoperit această marcă și trebuie să spun că sunt impresionată de calitatea lor.,positive,1
58,,"Funcționând perfect de când l-am cumpărat, sunt încântată de performanțele sale și de prețul avantajos!",positive,1
59,,"Calitatea materialelor utilizate este slabă, totul pare ieftin și neprofesionist.",negative,0
60,,"Nu mi-a placut deloc acest produs, este foarte slab și necorespunzător.",negative,0
61,,"Am primit coletul în timp record, mulțumim pentru serviciile excelente oferite!",positive,1
62,,"Am fost impresionată de calitatea acestei camere de luat vederi, imaginile sunt excelente și claritatea este remarcată.",positive,1
63,,"Acest smartwatch este o decepție totală, încetinitor și învechiat, nu merită banii.",negative,0
64,,"Mă bucur că am ales acest produs, este chiar mai bun decât mă așteptam și prețul este foarte rezonabil.",positive,1
65,,"Acest smartphone este cel mai rau pe care l-am avut vreodată, bateria lui moare într-un timp-record și camerele sunt de slabă calitate.",negative,0
66,,"-
Sunt dezamagit de performanțele acestui produs, nu respectă cerințele și este dificil de utilizat.",negative,0
67,,"Am încercat să utilizez acest produs, dar este atât de complicat și dificil de utilizat încât am renunțat.",negative,0
68,,Mergem împreună de doi ani și pot să spun că este cel mai bun produs pe care l-am avut vreodată.,positive,1
69,,"Am fost surprinsă de cât de bine funcționează această cameră, imaginea este clară și lumina este suficientă chiar în condițiile de iluminare slabă.",positive,1
70,,Mergem înainte cu un alt produs excelent! Îmi place cum arată și funcțiile sale sunt impresionante.,positive,1
71,,"-
Această cameră este una dintre cele mai rele pe care le-am întâlnit, imaginea este pixelată și calitatea este slabă.",negative,0
72,,"Mi-am pierdut timpul și banii cu acest lucru, este complet inutil și nu recomand să îl cumpereți.",negative,0
73,,"Am fost placut surprins de calitatea acestui produs, merită tot rating-ul sau.",positive,1
74,,"Funcționează fără probleme și are o durată de viață lungă, sunt mulțumită de alegerea mea.",positive,1
75,,"Mi-au plăcut enorm serviciile Emag, livrarea rapidă și produsul exact cum era descris.",positive,1
76,,"Sunt foarte mulțumit de acest produs, funcționează perfect și îndeplinește toate așteptările mele.",positive,1
77,,"Mi-au plăcut foarte mult caracteristicile sale, este ușor de utilizat și are o performanță ridicată.",positive,1
78,,"Produsul acesta este o pierdere de timp și bani, nu funcționează corect și este de o calitate îndoielnică.",negative,0
79,,"Am fost surprins negativ de această consolă de jocuri, grafica este slabă și jocurile sunt limitate, nu merită banii cheltuiți.",negative,0
80,,Am fost impresionată de performanțele acestui laptop nou! E rapid și eficient în același timp!,positive,1
81,,"Această experiență a fost un adevărat coșmar, nu aș recomanda niciodată să încercați asta.",negative,0
82,,Mi-au plăcut enorm aceste căști noi! Sunetul e fantastic și bateriei îi ajunge săptămânal.,positive,1
83,,"Acest lucru este un fals, nu are nimic în comun cu originalul, este o copie ieftină și de slabă calitate.",negative,0
84,,"Acest dispozitiv este exact ceea ce aveam nevoie, performanțele sale sunt excelente și design-ul este superb!",positive,1
85,,Mi-au plăcut foarte mult serviciile furnizorului. Livrarea a fost rapidă și produsul era ambalat profesionist.,positive,1
86,,"Am avut o experiență pozitivă cu acest vânzător, produsul a fost exact cum era descris și a ajuns în timp util.",positive,1
87,,"--
Produsul acesta este un fals, nu corespunde imaginii prezentate! Este fabricat din materiale de slabă calitate și designul lui este urât.",negative,0
88,,"Produsul este exact aşa cum era descris, funcţionează corect şi are o calitate foarte bună.",positive,1
89,,"Funcțiile sale sunt uimitoare și prețul este accesibil, cu siguranță voi cumpăra din nou de la ei!",positive,1
90,,Nu mi-a placut acest produs deloc! Calitatea este slabă și designul este urât.,negative,0
91,,Am cumpărat acest produs în urmă cu două săptămâni și trebuie să spun că sunt impresionată de performanțele sale.,positive,1
92,,"Mi-au plăcut enorm serviciile oferite de către magazin, rapiditatea livrării și produsul în sine au depășit așteptările mele.",positive,1
93,,"Sunt foarte dezamăgit de această cameră, imaginea este slabă și se încarcă îngrozitor.",negative,0
94,,Nu recomand acest produs. Este foarte ieftin și calitatea este sub orice critică.,negative,0
95,,"Sunt încântată de acest produs, funcționează perfect și are o calitate excepțională.",positive,1
96,,"Am fost surprinsă de calitatea acestui produs, este chiar mai bun decât mă așteptam, prețul este corect și livrează rapid.",positive,1
97,,"Mi-au plăcut enorm produsele lor, atât de bune și de calitative, recomand cu încredere!",positive,1
98,,"Recomand cu încredere acest produs, are o calitate exceptionala și este foarte ușor de utilizat.",positive,1
99,,"Sunt foarte nemultumit de performanțele acestui produs, este un waste of money.",negative,0
100,,"Sunt foarte multumita de acest produs, functioneaza impecabil si are o calitate exceptionala.",positive,1
101,,Aceste căști wireless sunt cele mai bune pe care le-am avut vreodată. Sunetul este clar și basul este puternic.,positive,1
102,,Acesta este cel mai rău serviciu pe care l-am întâlnit vreodată. Personalul este nepoliticos și incompetent.,negative,0
103,,"Mi-au plăcut enorm serviciile lor, rapiditatea livrării și atenția la detalii!",positive,1
104,,"Am avut o experiență fantastică cu această companie, livrarea a fost rapidă și produsul era exact cum l-am dorit.",positive,1
105,,Produsul e exact cum mi-l imaginam! Livrarea a fost rapidă și personalul a fost amabil.,positive,1
106,,"Această folie de protecție este un rahat, se crapă ușor și nu merită banii plătiți.",negative,0
107,,"Este probabil cel mai prost lucru pe care l-am cumparat vreodată, funcțiile lui sunt învechite și nu merită banii.",negative,0
108,,"Nu mi-au placut deloc produsele companiei respective, au fost sub asteptari.",negative,0
109,,"Produsul este exact ceea ce mi-am dorit, design-ul este superb și funcționalitatea este ireproșabilă.",positive,1
110,,"Acesta este cel mai rău serviciu pe care l-am întâlnit vreodată, personalul este nepoliticos și lipsit de profesionalism.",negative,0
111,,Sunt foarte dezamagit de această cameră de luat vederi. Imaginea este pixelată și funcțiile sunt limitate.,negative,0
112,,"Sunt foarte nemultumit de performanțele acestui dispozitiv, este lent și nu merită banii plătiți.",negative,0
113,,"Nu recomand să cumpărati de la acest vânzător, produsele lui sunt de slabă calitate și au defecte majore.",negative,0
