,id,text,intent,label
40,366,"Well-acted , well-directed and , for all its moodiness , not too pretentious .",positive,1
41,6564,One key problem with these ardently Christian storylines is that there is never any question of how things will turn out .,negative,0
42,484,"Funny , somber , absurd , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking .",positive,1
43,5109,"The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .",negative,0
44,246,... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .,positive,1
45,844,"A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",positive,1
46,5342,"The movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh .",negative,0
47,6513,A minor-league soccer remake of The Longest Yard .,negative,0
48,2407,"A terrific date movie , whatever your orientation .",positive,1
49,6126,"The film 's final hour , where nearly all the previous unseen material resides , is unconvincing soap opera that Tornatore was right to cut .",negative,0
50,2377,"This charming , thought-provoking New York fest of life and love has its rewards .",positive,1
51,1484,The movie is a trove of delights .,positive,1
52,924,"Judging by those standards , ` Scratch ' is a pretty decent little documentary .",positive,1
53,6293,The Master of Disguise is awful .,negative,0
54,3553,"Though this saga would be terrific to read about , it is dicey screen material that only a genius should touch .",positive,1
55,3672,"The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .",negative,0
56,2603,"If you 've grown tired of going where no man has gone before , but several movies have - take heart .",positive,1
57,2296,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station D .,positive,1
58,5156,It 's mired in a shabby script that piles layer upon layer of Action Man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of -LRB- Woo 's -RRB- best work .,negative,0
59,3437,A sentimental mess that never rings true .,negative,0
60,4433,"Large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride .",positive,1
61,5997,... the whole thing succeeded only in making me groggy .,negative,0
62,1598,A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .,positive,1
63,1685,Poignant Japanese epic about adolescent anomie and heartbreak .,positive,1
64,3419,"Without resorting to camp or parody , Haynes -LRB- like Sirk , but differently -RRB- has transformed the rhetoric of Hollywood melodrama into something provocative , rich , and strange .",positive,1
65,1210,A rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television .,negative,0
66,3094,"This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .",negative,0
67,587,"The huskies are beautiful , the border collie is funny and the overall feeling is genial and decent .",positive,1
68,4988,"A timid , soggy near miss .",negative,0
69,4771,"Gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing .",negative,0
70,553,"A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .",positive,1
71,5894,"None of this sounds promising and , indeed , the first half of Sorority Boys is as appalling as any ` comedy ' to ever spill from a projector 's lens .",negative,0
72,4494,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .",positive,1
73,3901,Too silly to take seriously .,negative,0
74,3794,"None of this is very original , and it is n't particularly funny .",negative,0
75,4199,"For a guy who has waited three years with breathless anticipation for a new Hal Hartley movie to pore over , No Such Thing is a big letdown .",negative,0
76,3038,One of the most exciting action films to come out of China in recent years .,positive,1
77,5867,Just dreadful .,negative,0
78,1547,Another entertaining romp from Robert Rodriguez .,positive,1
79,5433,There is nothing redeeming about this movie .,negative,0
80,2454,"The film 's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .",positive,1
81,1683,Griffin & Co. manage to be spectacularly outrageous .,positive,1
82,6099,It 's as if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet ? '',negative,0
83,5211,"A depraved , incoherent , instantly disposable piece of hackery .",negative,0
84,4837,It never rises to its clever what-if concept .,negative,0
85,4941,Murphy and Wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .,negative,0
86,423,"Even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .",positive,1
87,2151,"Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",positive,1
88,270,"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .",positive,1
89,4878,It 's all surface psychodramatics .,negative,0
90,4405,Bad and baffling from the get-go .,negative,0
91,5330,"Terminally bland , painfully slow and needlessly confusing ... The movie , shot on digital videotape rather than film , is frequently indecipherable .",negative,0
92,1594,"The filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .",positive,1
93,4618,The verdict : Two bodies and hardly a laugh between them .,negative,0
94,2732,"Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year .",positive,1
95,1573,"Makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem , and not strictly in the knowledge imparted .",positive,1
96,2229,"Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions .",positive,1
97,2356,What 's invigorating about it is that it does n't give a damn .,positive,1
98,2079,LaBute 's careful handling makes the material seem genuine rather than pandering .,positive,1
99,2020,A tasty appetizer that leaves you wanting more .,positive,1
100,905,"... a light , yet engrossing piece .",positive,1
101,2183,Maryam is more timely now than ever .,positive,1
102,3495,"Deadly dull , pointless meditation on losers in a gone-to-seed hotel .",negative,0
103,253,"You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .",negative,0
104,5138,"`` Freaky Friday , '' it 's not .",negative,0
105,6198,Too slick and manufactured to claim street credibility .,negative,0
106,3658,This is an interesting movie ! '',positive,1
107,6875,Grating and tedious .,negative,0
108,3746,"However sincere it may be , The Rising Place never quite justifies its own existence .",negative,0
109,5738,"Interminably bleak , to say nothing of boring .",negative,0
110,1602,Unfolds in a series of achronological vignettes whose cumulative effect is chilling .,positive,1
111,6433,The story alone could force you to scratch a hole in your head .,negative,0
112,6580,"` Dragonfly ' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",negative,0
113,2280,"Evelyn 's strong cast and surehanded direction make for a winning , heartwarming yarn .",positive,1
114,1827,"A deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .",positive,1
115,4412,It 's both sitcomishly predictable and cloying in its attempts to be poignant .,negative,0
116,3965,... the kind of movie you see because the theater has air conditioning .,negative,0
117,2942,"The unique niche of self-critical , behind-the-scenes navel-gazing Kaufman has carved from Orleans ' story and his own infinite insecurity is a work of outstanding originality .",positive,1
118,2605,Greg Kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .,positive,1
119,2903,"The most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from Portugal .",positive,1
120,5084,A well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,negative,0
121,2830,The hypnotic imagery and fragmentary tale explore the connections between place and personal identity .,positive,1
122,3197,"If you answered yes , by all means enjoy The New Guy .",positive,1
123,5408,Rock 's stand-up magic wanes .,negative,0
124,949,"An uncomfortable movie , suffocating and sometimes almost senseless , The Grey Zone does have a center , though a morbid one .",negative,0
125,889,"Gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences .",positive,1
126,5861,"An unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the DV revolution has cheapened the artistry of making a film .",negative,0
127,2347,A pleasant piece of escapist entertainment .,positive,1
128,3003,"Despite its faults , Gangs excels in spectacle and pacing .",positive,1
129,4082,works on the whodunit level as its larger themes get lost in the murk of its own making,negative,0
130,5828,Enigma lacks it .,negative,0
131,6398,"It 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",negative,0
132,165,"With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",positive,1
133,4889,-LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .,negative,0
134,5671,Chalk it up as the worst kind of hubristic folly .,negative,0
135,1051,"She 's all-powerful , a voice for a pop-cyber culture that feeds on her Bjorkness .",positive,1
136,2840,A seriocomic debut of extravagant promise by Georgian-Israeli director Dover Kosashvili .,positive,1
137,1157,"The result puts a human face on Derrida , and makes one of the great minds of our times interesting and accessible to people who normally could n't care less .",positive,1
138,2119,Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,positive,1
139,887,"Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia 's true emotions ... But at the very least , His Secret Life will leave you thinking .",positive,1
140,612,"Wiseman is patient and uncompromising , letting his camera observe and record the lives of women torn apart by a legacy of abuse .",positive,1
141,1531,"captures that perverse element of the Kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . ''",positive,1
142,5493,Upper Teens may get cynical .,negative,0
143,2801,"So fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated .",positive,1
144,4698,"After all , he took three minutes of dialogue , seconds of plot and turned them into a -minute movie that feels five hours long .",negative,0
145,6819,Truly terrible .,negative,0
146,105,Meyjes ' provocative film might be called an example of the haphazardness of evil .,positive,1
147,519,An interesting look behind the scenes of Chicago-based rock group Wilco ...,positive,1
148,1313,This one is not nearly as dreadful as expected .,positive,1
149,6876,-LRB- A -RRB- mess .,negative,0
150,2925,"A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",positive,1
151,6533,Mariah Carey gives us another peek at some of the magic we saw in Glitter here in Wisegirls .,positive,1
152,6665,"The film delivers what it promises : A look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .",positive,1
153,6031,Stale and clichéd to a fault .,negative,0
154,1430,A charmer from Belgium .,positive,1
155,5178,... another example of how Sandler is losing his touch .,negative,0
156,3161,"As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc .",positive,1
157,3686,The trappings of I Spy are so familiar you might as well be watching a rerun .,negative,0
158,5021,You could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time .,negative,0
159,1906,What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .,positive,1
160,1829,Delivers more than its fair share of saucy hilarity .,positive,1
161,6005,It 's not too fast and not too slow .,positive,1
162,1278,"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .",positive,1
163,6245,"Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",positive,1
164,728,A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a -course banquet .,positive,1
165,2904,"The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .",positive,1
166,5013,"Like the world of his film , Hartley created a monster but did n't know how to handle it .",negative,0
167,465,"An oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion .",positive,1
168,4933,"Sadly , ` Garth ' has n't progressed as nicely as ` Wayne . '",negative,0
169,5325,The innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .,negative,0
170,5191,"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",negative,0
171,6174,"A distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .",negative,0
172,6043,Statham employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .,negative,0
173,3056,One funny popcorn flick .,positive,1
174,4370,The very definition of what critics have come to term an `` ambitious failure . '',negative,0
175,5737,Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .,positive,1
176,3775,"Anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .",negative,0
177,4543,This dubious product of a college-spawned -LRB- Colgate U. -RRB- comedy ensemble known as Broken Lizard plays like a mix of Cheech and Chong and CHiPs .,negative,0
178,92,"Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .",positive,1
179,3012,Charlotte Sometimes is a gem .,positive,1
180,2957,"You 've already seen City by the Sea under a variety of titles , but it 's worth yet another visit .",positive,1
181,6537,The lead actors share no chemistry or engaging charisma .,negative,0
182,2475,What sets Ms. Birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,positive,1
183,3457,"Payami tries to raise some serious issues about Iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .",negative,0
184,2140,"The off-center humor is a constant , and the ensemble gives it a buoyant delivery .",positive,1
185,3507,"There 's no point of view , no contemporary interpretation of Joan 's prefeminist plight , so we 're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",negative,0
186,2460,"With Spy Kids : The Island of Lost Dreams , the Spy Kids franchise establishes itself as a durable part of the movie landscape : a James Bond series for kids .",positive,1
187,5396,"Neither as scary-funny as Tremors nor demented-funny as Starship Troopers , the movie is n't tough to take as long as you 've paid a matinee price .",negative,0
188,3778,"Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming debut Shanghai Noon , but Showtime 's uninspired send-up of TV cop show cliches mostly leaves him shooting blanks .",positive,1
189,2564,Gives everyone something to shout about .,positive,1
190,2208,"The series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities .",positive,1
191,5697,"A dull , dumb and derivative horror film .",negative,0
192,6719,Spiderman ROCKS,positive,1
193,6554,I spied with my little eye ... a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,negative,0
194,5856,I 'm left slightly disappointed that it did n't .,negative,0
195,1456,Frequent flurries of creative belly laughs and genuinely enthusiastic performances ... keep the movie slaloming through its hackneyed elements with enjoyable ease .,positive,1
196,6200,"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",negative,0
197,910,Rubbo 's humorously tendentious intervention into the who-wrote-Shakespeare controversy .,positive,1
198,2464,Lan Yu seems altogether too slight to be called any kind of masterpiece .,negative,0
199,6317,"Been there , done that , liked it much better the first time around - when it was called The Professional .",negative,0
200,1524,"It establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .",positive,1
201,1949,"... enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .",positive,1
202,4724,` Unfaithful ' cheats on itself and retreats to comfortable territory .,negative,0
203,6647,"Despite Juliet Stevenon 's attempt to bring cohesion to Pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .",negative,0
204,1926,"A full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence .",positive,1
205,5322,The film is so packed with subplots involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film .,negative,0
206,6340,Wait to see it then .,negative,0
207,4678,Mediocre fable from Burkina Faso .,negative,0
208,1580,"Combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead \*\*\* , but also about dealing with regret and , ultimately , finding redemption .",positive,1
209,5884,"Certain to be distasteful to children and adults alike , Eight Crazy Nights is a total misfire .",negative,0
210,5041,Hollywood has taken quite a nosedive from Alfred Hitchcock 's imaginative flight to Shyamalan 's self-important summer fluff .,negative,0
211,6204,"If The Full Monty was a freshman fluke , Lucky Break is -LRB- Cattaneo -RRB- sophomore slump .",negative,0
212,6851,Generic thriller junk .,negative,0
213,107,imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor,positive,1
214,1205,"She is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew .",positive,1
215,5730,"It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .",negative,0
216,957,"This ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy -LRB- if not entirely wholesome -RRB- fun .",positive,1
217,5656,It is n't that Stealing Harvard is a horrible movie -- if only it were that grand a failure !,negative,0
218,4638,Murder by Numbers just does n't add up .,negative,0
219,1760,"It irritates and saddens me that Martin Lawrence 's latest vehicle can explode obnoxiously into , screens while something of Bubba Ho-Tep 's clearly evident quality may end up languishing on a shelf somewhere .",negative,0
220,2551,"... a great , participatory spectator sport . '",positive,1
221,1152,"All in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate they 're forced to follow .",positive,1
222,3321,"By turns gripping , amusing , tender and heart-wrenching , Laissez-passer has all the earmarks of French cinema at its best .",positive,1
223,5719,The film desperately sinks further and further into comedy futility .,negative,0
224,3429,"Simplistic , silly and tedious .",negative,0
225,581,"It 's a wonderful , sobering , heart-felt drama .",positive,1
226,2149,A minor film with major pleasures from Portuguese master Manoel de Oliviera ...,positive,1
227,5669,Snipes is both a snore and utter tripe .,negative,0
228,3202,Evokes the th century with a subtlety that is an object lesson in period filmmaking .,positive,1
229,3643,Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .,negative,0
230,1360,"This filmed Tosca -- not the first , by the way -- is a pretty good job , if it 's filmed Tosca that you want .",positive,1
231,3795,... a bland murder-on-campus yawner .,negative,0
232,319,"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",positive,1
233,4690,"Lacking substance and soul , Crossroads comes up shorter than Britney 's cutoffs .",negative,0
234,840,"A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department .",positive,1
235,4351,Yes .,positive,1
236,171,Frida is n't that much different from many a Hollywood romance .,negative,0
237,2233,The observations of this social\/economic\/urban environment are canny and spiced with irony .,positive,1
238,1050,The performances are uniformly good .,positive,1
239,4000,Much of the cast is stiff or just plain bad .,negative,0
240,2523,"Tells a fascinating , compelling story .",positive,1
241,5668,The latest vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen .,negative,0
242,5837,"Yes , Spirited Away is a triumph of imagination , but it 's also a failure of storytelling .",negative,0
243,648,A quietly moving look back at what it was to be Iranian-American in .,positive,1
244,298,"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",positive,1
245,6371,"Totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are The Greatest Musicians of All Time .",negative,0
246,2263,"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",positive,1
247,2844,"Both Garcia and Jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny .",positive,1
248,6205,"Sandra Bullock and Hugh Grant make a great team , but this predictable romantic comedy should get a pink slip .",negative,0
249,4555,The corpse count ultimately overrides what little we learn along the way about vicarious redemption .,negative,0
250,4498,The actors try hard but come off too amateurish and awkward .,negative,0
251,4025,` The Château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ',negative,0
252,4330,` CQ may one day be fondly remembered as Roman Coppola 's brief pretentious period before going on to other films that actually tell a story worth caring about,negative,0
253,3684,"Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",negative,0
254,850,"Exploits -LRB- headbanger -RRB- stereotypes in good fun , while adding a bit of heart and unsettling subject matter .",positive,1
255,5457,"Writer-director Walter Hill and co-writer David Giler try to create characters out of the obvious cliches , but wind up using them as punching bags .",negative,0
256,864,A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .,positive,1
257,4233,Everyone 's to blame here .,negative,0
258,2486,"It 's enough to watch Huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that Chabrol spins .",positive,1
259,4404,Coppola has made a film of intoxicating atmosphere and little else .,positive,1
260,4080,"Borstal Boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",negative,0
261,2586,"Bill Morrison 's Decasia is uncompromising , difficult and unbearably beautiful .",positive,1
262,3265,"I had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was Earnest .",positive,1
263,3988,The Adventures of Pluto Nash is a whole lot of nada .,negative,0
264,4726,"Thoughtless , random , superficial humour and a lot of very bad Scouse accents",negative,0
265,5847,Knockaround Guys plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up .,negative,0
266,3647,"The French director has turned out nearly \/ hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .",negative,0
267,2324,"Poignant and moving , A Walk to Remember is an inspirational love story , capturing the innocence and idealism of that first encounter .",positive,1
268,2912,A damn fine and a truly distinctive and a deeply pertinent film .,positive,1
269,5513,A prolonged extrusion of psychopathic pulp .,negative,0
270,4709,Is there a group of more self-absorbed women than the mother and daughters featured in this film ?,negative,0
271,3792,This flat run at a hip-hop Tootsie is so poorly paced you could fit all of Pootie Tang in between its punchlines .,negative,0
272,2917,"But as you watch the movie , you 're too interested to care .",positive,1
273,3533,The problem is that Van Wilder does little that is actually funny with the material .,negative,0
274,6307,My advice is to skip the film and pick up the soundtrack .,negative,0
275,2628,"The music makes a nice album , the food is enticing and Italy beckons us all .",positive,1
276,4018,"This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",negative,0
277,6202,The movie is without intent .,negative,0
278,88,She allows each character to confront their problems openly and honestly .,positive,1
279,890,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .",positive,1
280,383,"Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable minutes in a movie theater .",positive,1
281,271,"The last scenes of the film are anguished , bitter and truthful .",positive,1
282,5355,There is only so much baked cardboard I need to chew .,negative,0
283,2607,"ou 've got to love a Disney pic with as little cleavage as this one has , and a heroine as feisty and principled as Jane .",positive,1
284,5853,An impenetrable and insufferable ball of pseudo-philosophic twaddle .,negative,0
285,1695,But it also has many of the things that made the first one charming .,positive,1
286,990,"Fans of critics ' darling band Wilco will marvel at the sometimes murky , always brooding look of I Am Trying to Break Your Heart .",positive,1
287,5545,"Gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clichés .",negative,0
288,1507,Anyone who ever fantasized about space travel but ca n't afford the $ million ticket to ride a Russian rocket should catch this IMAX offering .,positive,1
289,992,"-LRB- Gosling 's -RRB- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",positive,1
290,3876,"The Tuxedo was n't just bad ; it was , as my friend David Cross would call it , ` Hungry-Man portions of bad ' .",negative,0
291,4777,"Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic .",negative,0
292,746,"It 's a talking head documentary , but a great one .",positive,1
293,6399,Nearly all the fundamentals you take for granted in most films are mishandled here .,negative,0
294,984,Deserves a place of honor next to Nanook as a landmark in film history .,positive,1
295,3117,"Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",positive,1
296,4545,"After seeing the film , I can tell you that there 's no other reason why anyone should bother remembering it .",negative,0
297,4957,A generic family comedy unlikely to be appreciated by anyone outside the under- set .,negative,0
298,3093,The early and middle passages are surprising in how much they engage and even touch us .,positive,1
299,2250,"By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way .",positive,1
300,3620,"Sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely .",negative,0
