,Unnamed: 0,text,intent,label
151,151.0,"Mereka hanya bicara tapi tidak bertindak, sangat menyebalkan.",negative,0
152,152.0,"Mereka hanya peduli tentang uang, bukan tentang nasib manusia.",negative,0
153,153.0,"Tidak ada gunanya berharap dari pemerintahan ini, mereka hanya bicara kosong.",negative,0
154,154.0,Banyak pejabat korupsi yang tidak ditindaklanjuti.,negative,0
155,155.0,"Kondisi ekonomi kita sangat suram, banyak orang yang kehilangan pekerjaan.",negative,0
156,156.0,Kualitas pendidikan di Indonesia makin turun setiap tahun.,negative,0
157,157.0,"Anak-anak kita tidak mendapatkan pendidikan yang baik, sangat disayangkan.",negative,0
158,158.0,Saya sangat sedih melihat kondisi lingkungan kita saat ini.,negative,0
159,159.0,Korban bencana alam masih banyak yang tidak mendapat bantuan.,negative,0
160,160.0,"Kemarin saya pergi ke restoran baru, tapi makanannya sangat tidak enak.",negative,0
161,161.0,Pemerintahan ini gagal dalam meningkatkan kesejahteraan rakyat.,negative,0
162,162.0,Masyarakat kita masih sangat korupsi dan tak berperasaan.,negative,0
163,163.0,"Kondisi ekonomi kita sangat buruk, tidak stabil dan tidak pasti.",negative,0
164,164.0,"Banyak pekerjaan rumah yang harus saya selesaikan, sangat melelahkan.",negative,0
165,165.0,Saya sangat kecewa dengan layanan pelanggan yang buruk dari perusahaan tersebut.,negative,0
166,166.0,Saya tidak percaya bahwa masih ada orang yang mendukung partai itu.,negative,0
167,167.0,"Kemiskinan di Indonesia makin meningkat, apa kabarnya?",negative,0
168,168.0,Saya tidak suka dengan cara mereka memperlakukan pegawai-pegawaiannya.,negative,0
169,169.0,Kemacetan lalu lintas makin parah setiap hari.,negative,0
170,170.0,"Kriminalitas makin meningkat, apa kabarnya polisi?",negative,0
171,171.0,"Politik kita sangat kacau balau, tidak ada visi dan misi.",negative,0
172,172.0,"Tingkat kejahatan di Indonesia sangat tinggi, sangat khawatir.",negative,0
173,173.0,"Mereka hanya peduli tentang kuasa dan uang, bukan tentang rakyat.",negative,0
174,174.0,Korupsi masih merajalela di negeri ini.,negative,0
175,175.0,"Tidak ada gunanya memiliki teman seperti dia, hanya bikin sakit hati.",negative,0
176,176.0,Rakyat kita masih belum mandiri dalam ekonomi.,negative,0
177,177.0,"Tempat wisata ini sangat kotor dan tidak terurus, sayang sekali.",negative,0
178,178.0,"Sistem transportasi publik kita sangat buruk, butuh perbaikan besar-besaran.",negative,0
179,179.0,Saya tidak percaya dengan janji-janji manis politisi tersebut.,negative,0
180,180.0,"Saya merasa tertekan dengan tekanan hidup, tidak ada solusi.",negative,0
181,181.0,Saya malu menjadi bagian dari sistem yang rusak.,negative,0
182,182.0,"Pemerintahan saat ini hanya peduli dengan kepentingan sendiri, bukan rakyat.",negative,0
183,183.0,Saya sangat marah dengan keputusan pemerintah kali ini.,negative,0
184,184.0,"Banyak orang di sini yang tidak punya empati, hanya mencari sensasi.",negative,0
185,185.0,Saya tidak suka dengan gaya hidup konsumerisme yang sangat ekstrem.,negative,0
186,186.0,Orang-orang lebih suka mencari sensasi daripada mencari solusi.,negative,0
187,187.0,"Mereka hanya peduli tentang kepentingan sendiri, bukan tentang rakyat.",negative,0
188,188.0,"Sistem kesehatan kita sangat buruk, banyak orang sakit karena kurangnya fasilitas.",negative,0
189,189.0,"Aku benar-benar muak dengan sistem pendidikan kita, tidak adil dan korup.",negative,0
190,190.0,"Harga rumah makin mahal, anak muda mana yang sanggup beli?",negative,0
191,191.0,Saya kesal dengan kemacetan lalu lintas yang tidak kunjung terselesaikan.,negative,0
192,192.0,Masyarakat kita masih sangat bodoh dan tak berpendidikan.,negative,0
193,193.0,Politik hanya membuat saya frustrasi dan kesal.,negative,0
194,194.0,"Saya tidak percaya dengan janji-janji politisi, selalu ingkar janji.",negative,0
195,195.0,Kenapa harga BBM naik terus? Rakyat makin sengsara!,negative,0
196,196.0,Merekalah yang menyebabkan kerusakan lingkungan hidup kita.,negative,0
197,197.0,Kita harus sadar bahwa sistem demokrasi kita telah gagal total.,negative,0
198,198.0,Saya sangat kesal karena rencana liburan saya gagal total.,negative,0
199,199.0,"Harga barang-barang makin mahal, sulit bagi rakyat kecil.",negative,0
0,,"Saya sangat senang dengan pelayanan disini, mereka sangat friendly dan helpful. Makanan nya juga sangat enak dan variasinya banyak.",positive,1
1,,Politik Indonesia makin hari makin rusak. Korupsi dan nepotisme telah menjadi budaya.,negative,0
2,,"Menginap di hotel ini adalah pilihan tepat, kamarnya luas dan fasilitasnya lengkap. Pelayanan staff-nya juga sangat baik dan helpful.",positive,1
3,,"Mereka telah gagal dalam memberikan pengalaman belanja yang baik, harga mahal dan produknya tidak sesuai ekspektasi.",negative,0
4,,Kita harus waspada dengan oknum-oknum yang hanya mencari keuntungan tanpa memikirkan dampaknya pada lingkungan.,negative,0
5,,Makanan di sini sangat enak dan harga nya sangat terjangkau. Saya akan merekomendasikan tempat ini kepada teman-teman saya.,positive,1
6,,"Pemerintah harus bertanggung jawab atas kesengsaraan rakyat, tapi malah membuat mereka makin sengsara.",negative,0
7,,Tempat ini sangat nyaman dan membuat saya merasa seperti di rumah sendiri. Menu yang disediakan juga sangat komplit dan enak.,positive,1
8,,"Kami sangat menyukai tempat ini, makanan nya sangat baik dan variasinya lengkap. Harganya juga sangat kompetitif dan worth it.",positive,1
9,,"Sistem pendidikan kita masih sangat kolot dan tidak memperhatikan kemajuan zaman, membuat generasi muda kita ketinggalan.",negative,0
10,,Saya sangat puas dengan pelayanan dan makanan di sini. Tempat ini sangat recommended bagi semua orang yang ingin mencari tempat makan yang enak dan nyaman.,positive,1
11,,Saya sangat puas dengan pelayanan dan makanan di sini. Tempat ini sangat cozy dan nyaman. Saya akan merekomendasikan kepada semua orang!,positive,1
12,,"Tempat ini adalah surganya para pecinta kuliner, mereka memiliki berbagai jenis makanan yang enak dan harga yang sangat terjangkau. Saya akan merekomendasikan tempat ini kepada semua orang!",positive,1
13,,"Jalan-jalan di Jakarta sangat rusak parah, membuat saya malas keluar rumah.",negative,0
14,,Pengalaman saya saat berkunjung ke museum tersebut sangat buruk. Fasilitasnya sangat minim dan koleksinya tidak update.,negative,0
15,,(Note: I'll add more texts if you need),positive,1
16,,"Banyak korban jiwa akibat kesalahan manusia, kenapa masih banyak orang yang tidak belajar dari masa lalu?",negative,0
17,,"Pusat perbelanjaan ini sangat komplit, memiliki banyak toko dan resto yang menjual produk-produk berkualitas. Saya sangat menyukai belanja di sini karena harga nya sangat terjangkau.",positive,1
18,,"Mereka hanya peduli dengan uang, tidak perduli dengan nasib konsumen seperti saya.",negative,0
19,,"Mereka hanya bicara kosong, tidak ada action dan hanya membuat janji-janji palsu.",negative,0
20,,"Tempat ini sangat cocok untuk acara spesial, dekorasi-nya sangat mewah dan romantis. Pelayanan-nya juga sangat profesional dan cepat.",positive,1
21,,"Kuliner di sini sangat recommended, variasi makanan-nya sangat banyak dan rasanya sangat enak. Harganya juga sangat terjangkau.",positive,1
22,,"Perluasan wilayah industri hanya akan membawa kerusakan lingkungan dan meningkatkan pengangguran, kita harus lebih bijaksana.",negative,0
23,,perlu diingat bahwa korupsi telah menjadi penyakit yang kronis di negeri ini. tak ada lagi kemuliaan!,negative,0
24,,Perluasan wilayah industri hanya akan membawa dampak buruk bagi lingkungan. Saya khawatir tentang masa depan bumi kita.,negative,0
25,,Kualitas produknya sangat rendah dan tidak sesuai dengan harga yang mereka patok.,negative,0
26,,Kualitas produk dari perusahaan tersebut sangat rendah. Saya sudah dua kali mengalami kendala dengan produk mereka dan masih belum ada solusi.,negative,0
27,,"Makanan di sini benar-benar nikmat, saya sangat merekomendasikan bagi Anda yang ingin mencicipi makanan Indonesia. Harganya juga sangat terjangkau.",positive,1
28,,Makanan di sini benar-benar nikmat. Saya sangat merekomendasikan tempat ini kepada semua orang. Pelayanan juga sangat baik dan ramah.,positive,1
29,,"Restoran ini memiliki suasana yang sangat nyaman dan romantis, sangat cocok untuk dinner atau acara special lainnya. Makanannya juga sangat enak dan variatif.",positive,1
30,,"Pengalaman saya di tempat ini sangat buruk, harga mahal tapi kualitasnya sangat rendah.",negative,0
31,,"Saya sangat menyukai tempat ini, vibes-nya sangat nyaman dan membuat saya ingin datang lagi. Makanannya juga enak dan variasinya lengkap.",positive,1
32,,"Menu favorite saya adalah mie goreng di sini, rasanya sangat lezat dan tekstur mie nya pas banget.",positive,1
33,,mengapa masih banyak oknum yang tidak bertanggung jawab dalam melakukan pekerjaannya? sangat memprihatinkan!,negative,0
34,,Kita harus waspada dengan oknum-oknum yang hanya mencari kesempatan untuk menguntungkan dirinya sendiri tanpa peduli dengan nasib orang lain.,negative,0
35,,"Politik di negeri ini makin rusak, korupsi dan nepotisme merajalela.",negative,0
36,,"Orang-orang seperti kamu yang membuat Indonesia menjadi rusak, tidak memiliki hati nurani!",negative,0
37,,"Sistem pendidikan di Indonesia sangat menyedihkan, mereka lebih mementingkan uang daripada ilmu.",negative,0
38,,Restoran ini memiliki suasana yang romantis dan menyenangkan. Makanan juga sangat enak dan presentation-nya sangat menarik.,positive,1
39,,"tidak puas dengan layanan konsumen mereka, sangat lamban dan tidak membantu.",negative,0
40,,"Makanan disini benar-benar lezat, rasanya pas dan harga nya sangat terjangkau. Tempat nya juga nyaman dan bersih.",positive,1
41,,"Saya sangat menyukai tempat ini, vibes-nya sangat baik dan pelayanan-nya sangat ramah. Makanan-nya juga sangat enak dan variatif.",positive,1
42,,Tempat ini membuat saya merasa nyaman dan santai. Pelayanan juga baik dan ramah.,positive,1
43,,"Restoran ini adalah salah satu favorite saya di Bandung, lokasinya strategis dan mudah dijangkau. Menu nya sangat lengkap dan harga nya sangat terjangkau.",positive,1
44,,Tempat ini sangat recomended bagi Anda yang mencari kuliner enak dan murah. Saya sudah beberapa kali kesini dan belum pernah kecewa.,positive,1
45,,"Kebijakan baru ini sangat merugikan bagi kaum minoritas, tidak adil dan diskriminatif.",negative,0
46,,"Restoran ini adalah salah satu favorite saya di Bandung, memiliki konsep yang unik dan makanan yang lezat. Pemandangan-nya juga sangat indah dan instagramable.",positive,1
47,,Saya sangat kecewa dengan layanan yang diberikan oleh petugas lapangan. Mereka tidak profesional dan kurang peduli dengan nasib konsumen.,negative,0
48,,Perlu diwaspadai bahwa korupsi masih merajalela di negeri ini dan tidak ada upaya serius dari pemerintah untuk memberantasnya.,negative,0
49,,Saya merasa kesal dengan sikap oknum pejabat yang hanya mau mencari keuntungan pribadi tanpa peduli dengan nasib rakyat.,negative,0
50,,"Saya baru saja mencoba makan di sini dan wow, makanannya sangat lezat. Variasi menu nya juga cukup banyak dan harga nya cukup terjangkau.",positive,1
51,,"Saya sangat kagum dengan desain interior resto ini, sangat modern dan elegan. Makanan nya juga sangat enak dan fresh.",positive,1
52,,(Note: I'll separate each text with the,positive,1
53,,Bagaimana bisa orang seperti itu dipercayai? Mereka hanya mengkhianati rakyat dan memikirkan kepentingan sendiri.,negative,0
54,,"Saya sangat kecewa dengan pelayanan di sini, tidak profesional dan lambat.",negative,0
55,,(Please note that I've generated new texts based on your request),positive,1
56,,Tempat ini sangat recommended bagi kamu yang ingin mencari makanan enak dan murah. Variasi makanan nya sangat banyak dan suasana nya sangat cozy.,positive,1
57,,"Kinerja perusahaan ini sangat buruk, tidak transparan dan hanya menguntungkan segelintir orang.",negative,0
58,,Kita harus waspada dengan oknum-oknum yang hanya mau mencari keuntungan sendiri tanpa peduli dengan nasib orang lain.,negative,0
59,,"Sistem ini sangat korup dan tidak adil, hanya membantu orang-orang yang memiliki kuasa dan uang.",negative,0
60,,"Tempat ini sangat instagrammable, dekorasinya unik dan menarik. Makanan juga sangat lezat dan pelayanan sangat baik.",positive,1
61,,Polisi kok masih banyak yang korup? Masyarakat sudah tidak percaya lagi.,negative,0
62,,"Perluasan proyek ini sangat merugikan lingkungan, siapa yang mau bertanggung jawab?",negative,0
63,,Pemandangan alam di sekitar resto ini sangat indah sehingga membuat saya merasa sangat relax dan nyaman.,positive,1
64,,"Kualitas makanan di sini sangat tinggi, rasanya sangat lezat dan penyajiannya sangat menarik.",positive,1
65,,"Pengalaman saya di tempat ini sangat buruk, fasilitasnya sangat minim dan pelayannya tidak ramah.",negative,0
66,,"Menghabiskan waktu di sini adalah pengalaman yang menyenangkan, atmosfernya nyaman dan makanannya sangat memuaskan.",positive,1
67,,(Note: I'll add more if you need),positive,1
68,,Sistem pendidikan kita sangat salah kaprah. Anak-anak kita tidak dibekali dengan kemampuan yang cukup untuk bersaing di era global.,negative,0
69,,"(Note: I'll separate each text with the """,positive,1
70,,Kita harus waspada dengan oknum-oknum yang hanya mencari keuntungan sendiri tanpa peduli dengan nasib orang lain.,negative,0
71,,"Saya sangat kaget dengan suasana di sini, sangat romantis dan cocok untuk dinner bersama orang-orang terdekat.",positive,1
72,,"Sistem pendidikan kita masih sangat kolot dan tidak maju, membuat generasi muda kita tertinggal.",negative,0
73,,Sistem pendidikan kita masih sangat kolot dan tidak efektif. Siswa-siswi hanya dijejali materi tanpa dibekali kemampuan kritikal thinking.,negative,0
74,,"Pemerintah harus bertindak cepat dalam meningkatkan kondisi ekonomi, jika tidak maka rakyat akan makin menderita.",negative,0
75,,Saya merasa frustrasi dengan kurangnya infrastruktur di daerah pedesaan. Bagaimana bisa sebuah negeri ini meninggalkan rakyatnya?,negative,0
76,,"Kita harus waspada dengan oknum-oknum yang tidak bertanggung jawab, merugikan banyak orang.",negative,0
77,,"Mereka hanya peduli tentang uang, tidak perduli dengan nasib konsumennya.",negative,0
78,,"Saya sangat senang ketika berkunjung ke sini, atmosfernya sangat santai dan menyenangkan. Menu favorit saya adalah mie goreng dan es teh manis.",positive,1
79,,Saya sangat senang dapat berkunjung ke sini lagi. Tempat ini memiliki suasana yang sangat menyenangkan dan makanan yang sangat lezat.,positive,1
80,,Saya sangat menyukai cafe ini karena memiliki desain interior yang unik dan menyajikan kopi yang sangat nikmat.,positive,1
81,,Mengapa masih banyak oknum yang tidak bertanggung jawab dalam melakukan pekerjaannya? Ini membuat saya marah!,negative,0
82,,Perlu diwaspadai bahwa beberapa produk impor tersebut mengandung zat-zat berbahaya bagi kesehatan manusia.,negative,0
83,,Perluasan proyek tambang batu bara itu sangat membahayakan lingkungan. Pemerintah harus lebih bijak dalam mengurus sumber daya alam.,negative,0
