,id,text,intent,label
16,451,"kualitas bun kurang oke , karena tekstur roti nya cenderung kering , rasa standar , harga juga tidak bisa disebut murah , harga basic burger dengan isian chicken , fish , beef patty seharga 17 - 18 ribu . ukuran patty relatif kecil , bisa ditambahkan berbagai add on , mulai dari lembar keju , jamur , irisan nanas , dan lain-lain dengan tambahan biaya per barang sekitar 3 - 6 ribu kecuali tambahan patty . saya coba menambahkan . lanjutan",positive,1
17,4871,"pelayanan nya ramah banget dari waiters nya , terutama pelayanan dari mas andri untuk rekomendasi wine nya . pemandangan nya sudah pasti bagus . harga nya setimpal . tempat nya nyaman , nyaman banget , pokok nya direkomendasikan banget the 18th restaurant and lounge",positive,1
18,4064,"menu brunch yang spicy untuk pilihan yang berbeda semenjak homesick banget , tempat ini cukup muaskan lidah kalau lagi kangen rumah .",positive,1
19,3242,"batagor ini terkenal , rasanya sebenarnya enak tapi karena menggoreng nya pakai minyak yang lama jadi menjatuhkan nilai rasanya . harga luar biasa mahal untuk ukuran batagor . saya sarankan pada pemilik . gunakan minyak jangan terlalu lama , karena akan merusak rasa . saya tidak puas .",negative,0
20,2609,"rm sapu lidi merupakan salah satu rumah makan yang memiliki keunikan , karena rumah makan ini seakan terletak di tengah sawah . apabila padi sedang menguning , pemandangan sangat indah dengan suara gemerisik akibat batang padi yang tertiup angin . makanan yang tersedia khas masakan sunda yang lezat dan menggugah selera . dengan layanan yang cepat , membuat selalu senang bersantap di sini .",positive,1
21,255,"ukuran sate nya gede banget makan sedikit juga kenyang , cuma tempat nya agak kecil kalau ramai tidak kebagian tempat kayak nya",positive,1
22,2972,iya galau sekali ini dari pagi,negative,0
23,6362,"pertama kali mengunjungi tempat ini , kesa nya adalah tempat nya yang nyaman banget dan pemandangan nya yang indah . kita dapat melihat keindahan kota bandung dari tempat ini apalagi ketika sudah menuju malam . untuk daftar menu di restoran ini cukup beragam . dan masalah rasa not badlah , sesuai dengan harga . secara keseluruhan baik tempat ini sangat cocok untuk dihabiskan dengan keluarga , pasangan , atau rekan kerja .",positive,1
24,183,betah banget di kamar nya bersih rapi dan wangi,positive,1
25,5892,bodo amat mau marah sama indosat gangguan mulu sih ah,negative,0
26,5026,"tempat makan yang cukup nyaman , namun sangat minim tempat parkir untuk mobil . ramen nya adalah ramen yang paling enak yang pernah saya makan .",positive,1
27,708,"mi masak pa atang merupakan mi masak yang sangat nikmat di bandung . mi di tempat ini menggunakan mi lebar yang sangat khas karena dibuat sendiri . mi masak adalah mi dengan kuah berwarna keruh yang sangat gurih dengan isian daging dan hati babi , kekkian , bakso ikan , bakso sapi , udang kecil , daging ayam dan sayur caysim .",positive,1
28,3399,"batagor nya enak , meski harga nya kurang ramah pas untuk kantong pekerja . ada juga menu es cendol elisabeth , es durian legit bakso dan lain sebagai nya . tempat nya enak juga buat hang out .",positive,1
29,5509,bakmi rica juga ada diet sebelum menonton atau intip fhasion yang diburu langsung bakmi rica dulu . biar semangat gunting nya jadi makan bakmi pedas dulu soal nya kalau makan nasi terlalu berat tapi dengan bakmi terasa ringan tapi bikin perut kenyang .,positive,1
30,576,"untuk mencapai kafe lawang wangi itu butuh usaha lebih , kita harus menyusuri jalan sempit yang menanjak dan berkelas kelok . tetapi , seperti layaknya jalan menanjak lainnya . pemandangan di atas . wow . worth of effort . masuk gerbang juga menanjak , kita akan disambut dengan galeri pameran seni . tergantung tema . keren .",positive,1
31,1057,"pks itu salah satu partai yang paling bisa dipercaya karena kerja nya bersih , top banget .",positive,1
32,4186,"saya kira , warung ini adalah warteg pada umum nya , tetapi ternyata warteg yang di desain kekinian . apalagi yang menyenangkan adalah minuman bisa ambil sepuas nya dan tersedia wifi gratis .",positive,1
33,3607,"tempat nya nyaman , tetapi harga nya fantastis alias mahal . tetapi setimpal karena rasanya enak . letak nya di lantai 18 hotel trans luxury jadi kita bisa menikmati keindahan kota bandung .",positive,1
34,623,sepertinya orang indonesia sudah mulai bosan melihat sinetron,negative,0
35,252,"resto ini suasana nya nyaman dengan layanan yang baik . penataan ruangan nya cukup serasi . menawarkan berbagai menu pizza dan pasta seperti super supreme , cheeseburger , deluxe cheese , tuna melt , american favourite , beef spaghetti , beef lasagna dan lainnya . super supreme rasanya sangat enak dan nikmat . beef spaghetti rasanya enak dan mantap . deluxe cheese sangat nikmat dengan rasa keju nya sangat terasa .",positive,1
36,6506,terletak di jalan braga bandung dengan suasana bandung lama . resto ini menyajikan menu makanan barat maupun indonesia dengan rasa yang enak dan pemandangan jalan braga . pelayanan di sini sigap dan cepat . kami suka penataan meja nya yang vintage .,positive,1
37,5581,"sangat berkesan dan menyenangkan . pelayanan nya juga sangat baik . saat datang kami disuguhi aneka roti dan cheese stick untuk snack serta segelas air putih yang selalu direfill otomatis oleh waiter / waitress nya . makanan nya enak dan banyak pilihan . di tengah-tengah makan , pelayan nya datang dan menanyakan bagaimana makanan yang kami santap , apakah enak atau tidak . bahkan saya sempat perhatikan , setiap tamu meninggalkan tempat mereka selalu memberikan senyum atau acungan jempol .",positive,1
38,5623,"ini kafe pertama yang saya tahu sangat nyaman untuk keluarga . rasa makanan nya tidak pernah berubah , begitu pula harga nya . menu makanan ada gule , gado-gado , juga steak , semuanya rekomendasi untuk makanan sehari-hari . minuman yang paling terkenal di kafe ini adalah blue lagoon nya yang segar bingitts .",positive,1
39,4645,"jadi sedih campur terharu ,, hai koruptor apa lo enggak bangga punya presiden begini , dasar makanan nya yang haram otak nya juga kotor , koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan",negative,0
40,3793,"saya memutuskan untuk makan di sini dengan sepupu-sepupu saya karena melihat warung bakso boedjangan saat mobil travel kami lewat di depan nya . kami datang saat makan malam dan terkejut karena warung ini ramai sekali , mungkin karena lokasi nya yang dekat dengan beberapa universitas dan tempat nya yang juga tidak luas . kami memesan menu rekomendasi nya , bakso cengek , bakso keju dsn nasi bakso telur asin .",positive,1
41,398,"saya tambah setia ini sama traveloka , sekarang pilihan maskapai nya makin banyak . payment nya mudah . selaint itu , harga nya murah dari yang lain . mantap",positive,1
42,5211,kita di sini buat pesta ulang tahun . pelayanan nya memang sedikit kurang sigap . makanan sih lumayan harga standar . tempat enak . parkir luas . bisa gesek kartu untuk pembayaran . yang paling berkesan adalah live music nya . band nya keren terus kita bisa ikut nyanyi .,positive,1
43,6997,"akhirnya menemukan juga bakso keju di bandung . bakso nya enak , keju nya meleleh , rasanya mantap , pilihan bakso yang lain ada bakso urat , lalu ada ceker ayam juga yang enak . harga nya cukup bersahabat dengan kantong .",positive,1
44,7734,"ayam khas cobek di bandung ini bikin selera makan kita semua keluarga , rasanya enak dan bumbu nya sampai meresap di dalam daging nya . dan ada juga ayam krisis nya , itu pun enak dan renyah juga . yang nama nya sambal menggigit sekali / pedas , tapi mantap deh . tidak salah lagi ini paling top .",positive,1
45,5351,rasis . tapi kenyataan kan ? jawab dong kalau memang kamu pintar . benar kan . coba sebutkan tokoh yang menginspirasi sunda ? dosen itb saja bukan dari sunda,negative,0
46,3327,"jangan sampai dua kali tertipu partai cukong , bahkan hampir semua partai sudah dibeli .",negative,0
47,2841,"boleh dikatakan pvj mal merupakan mal yang paling nge hits di bandung , khusus nya bagi anak muda . mau belanja , makan , menonton , hang out atau es skating juga bisa dilakukan di sini . yang menarik adalah tata letak nya yang ditata sedemikian rupa sehingga terkesan lega dan tidak tertutup rapat oleh tembok . apalagi terdapat center point di tengah mal yang sering di dekorasi dengan tema .",positive,1
48,4636,soto nya enak dan yang pasti kuah nya terasa banget kaldu nya . kalau aku lebih suka di saat disajikan nya nasi langsung dimasukkan ke dalam soto nya jadi kerasa sekali kuah nya,positive,1
49,394,"menu makanan khas sunda yang lengkap ada di sini . mendoan , tumis genjer , gurame , cumi , nasi liwet yang segar . pemandangan yang indah menambah nikmat makan di restoran ini . bagi pengendara mobil yang melintas antar propinsi dapat melepas penat di restoran ini . penempatan kursi dengan meja makan yang luas membuat nyaman . ada lesehan , meja duduk dan pondok yang menghadap ke sawah .",positive,1
50,654,"tidak seperti nama nya , kedai nyonya rumah merupakan restoran yang menyediakan aneka makanan nusantara terutama masakan jawa . restoran nya merupakan bangunan rumah tua dengan interior rumah jawa kuno , selain itu di sini juga terdapat bakery yang menjual aneka roti dan makanan ringan . pada saat ke sini bersama teman , kami memesan nasi bakar dan nasi gudeg komplet . menurut saya cita rasa makanan nya enak .",positive,1
51,3301,"suasana nya sih biasa saja , tapi makanan nya enak pake banget . sangat rekomendasi terutama sate nya . jadi enak . harga cukup bersahabat terutama kalau makan ramai-ramai . bisa sambil share-share",positive,1
52,7523,"ini memang enak , makanan yang disajikan benar-benar berasa bumbu nya dan masih terbayang sampai saat ini kelezatan nya . kepala ikan nya juara dan penyajian dengan segala keramahan membuat menambah kenikmatan bersantap . asli enak . !!",positive,1
53,3922,"anjinglah , jokowi capruk , prabowo sama nya expressionlessface buang buang duit rakyat doang bgst",negative,0
54,4509,"ke arab ? tidak ah panas , gersang , mending ke singapura atau ke paris . tidak levellah arab mah jadi opsi paling pantat",negative,0
55,5110,"bosan , sibuk , selingkuh yang paling bangsat sih aku mau fokus buat masa depan ku tau nya besok nya ada orang yang disuka",negative,0
56,4007,"rasanya sekarang tidak seenak dulu-dulu . biasa saja . begitu bayar . jantung rasanya mau copot ! untuk makan mi cuma 10 mangkok , 3 polos 7 plus tambahan bisa pilih : bakso goreng , babat , bakso , pangsit harus merogoh uang 500.000 lebih . gila ! setelah ditanya yang polos 35.000 yang plus 50.000 itu belum ppn . gila !",negative,0
57,6885,"tempat nya unik banget sangat nyaman untuk makan siang bersama keluarga . porsi juga banyak terutama vegetable nya . mantap rasanya ,",positive,1
58,817,"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",positive,1
59,3043,"makanan di sini enak namun harga nya cukup mahal , cocok untuk golongan menengah ke atas . di sini bisa menikmati pemandangan kota bandung dari atas dago . tempat favorit untuk berkumpul bersama teman ataupun pacar .",positive,1
60,1227,"dari naman nya the 18 , anda bisa menebak bahwa restoran ini terletak di lantai 18 . ya benar . di restoran ini , tidak hanya anda bisa menikmati hidangan makanan yang disediakan , yaitu makanan barat , japanesse maupun sunda , anda juga dapat melihat keindahan kota bandung . pelayanan di restoran ini juga cukup baik , semua pelayan dan waitress ramah dan selalu tersenyum",positive,1
61,3127,"untuk menuju ke the peak memang terasa sangat jauh dari pusat kota bandung , dan akses nya yang agak membingungkan dan jalan kecil berkelok-kelok . namun anda mungkin tidak akan tersesat karena hampir di tiap belokan ada signage menuju ke the peak . tempat nya sangat bagus untuk anda yang mencari suasana malam romantis , dengan pemandangan malam kota yang menakjubkan .",positive,1
62,2800,otak nya sempit . pemikirin nya hanya dilihat dari fisik saja .,negative,0
63,3556,"kampung daun terletak tidak jauh dari jendela alam dan kampung gajah . tempat nya mudah dicari . kami memilih tempat duduk lesehan dan dapat tempat di atas sehingga harus jalan lumayan jauh ke atas . tempat nya nyaman sehingga membuat betah untuk mengobrol bersama lama . makanan nya pun enak enak dan banyak macam nya . harga nya juga tidak terlalu mahal , standartlah .",positive,1
64,6959,"dibuka mulai jam 11.30 sampai tengah malam . banyak kuliner khas bandung dan bali . nilai untuk uang . sebelum masuk ke area foodcourt nya , d rumah toko - rumah toko pintu masuk ada banyak kuliner juga salah satu nya batagor riri",positive,1
65,2644,hedset paling enak dan awet hanyalah hedset asli dari telepon genggam samsung,positive,1
66,6305,"bau nya tidak enak , rasanya tidak jelas di lidah gue , setelah makan bikin enek sekali , pipis gue jadi bau mi ini juga . tidak lagi lagi makan mie nya",negative,0
67,5321,saya kapok menggunakan jasa lion air,negative,0
68,3213,"menu yang saya pesan kali ini adalah : paket bakso telur bebek 23,5 paket black yamin bakso urat 25,5 ceker 13,5 hot green tea latte 12 es durian kesepian 22,5 pelayanan sangat menyenangkan dan tempat juga nyaman . tak perlu lama , kurang dari 15 menit makanan dan minuman sudah datang dan siap disantap . pelayanan sangat cepat dan oke walaupun kondisi pelanggan sedang ramai .",positive,1
69,5307,"kalau ke sini berhati2lah karena porsi nya banyak sekali hehe kami sekantor pernah coba yang di festival citylink mal , menu banyak , order cepat dinikmati tapi ya itu tidak habis sangking porsi nya bisa buat berdua , bahkan es teh manis nya pun segentong hihi",positive,1
70,1532,kasus sara dengan ucapan pribumi waktu pelantikan nya kok tidak dibahas lagi sih . pilih kasih .,negative,0
71,1489,"iklan youtube kenapa tidak bisa diskip sih , ganggu banget",negative,0
72,2248,tempat nya asik . bagus didukung cuaca dingin lembang top deh ! nyaman dengan concept alam tropical . buat hang out oke . saya datang 18 maret sabtu pizza nya yahud . nilai 9.5 deh . saya pesan 3 menu lain selain pizza .,positive,1
73,5641,"ini tempat makan favorit kami jika ingin menikmati hidangan steak / pasta . saya tergila-gila dengan potato gratin yang disajikan complimentary dengan main course . steak - nya nomor 1 sejauh ini terbaik di bandung dan saya juga menyukai lasagna - nya . top , apalagi mereka sekarang membuka tempat baru yang lebih luas dibandingkan kafe lama di jalan . rajiman .",positive,1
74,1287,"bagi kalian yang sedang berlibur di bandung , batagor kingsley ini bisa jadi pilihan wisata kuliner . terletak di sekitar rumah sakit bungsu sejajar dengan prima rasa , tempat ini selalu ramai oleh pengunjung , terutama di saat liburan . pilihan menu nya bukan hanya batagor , ada bakso , bakso tahu , dll. satu porsi batagor harga nya 35 ribu . harga nya cukup mahal menurut saya . terlalu mahal bahkan .",positive,1
75,5447,"pada waktu kami ke bandung kmi mampir membelikan oleh-oleh untuk keluarga didepok , dan kami mampir ke sini dengan harga yang lumayan mahal tetapi enak sih .",positive,1
76,2052,"makanan yang enak , tempat yang sejuk dan nyaman . bagus nya datang siang hari supaya dapat menikmati pemandangan . suasana sore juga menyenangkan .",positive,1
77,4330,"kami sekeluarga ke tempat ini karena hari sudah larut malam dan tidak ada resto lain yang buka . ternyata jam 10 malam pun tempat ini masih macet , parkir penuh dan tempat duduk di dalam resto penuh . petugas yang tampak kelelahan melayani dengan masam . ampun . akhirnya makanan kami bawa ke hotel .",negative,0
78,1322,saya order jam 1 private message order 2 main course dan 2 minuman . makanan yang 1 sudah datang . 20 minta dan makanan saya 40 menit baru datang . akhirnya saya cancel makanan saya . sungguh kecewa makan di sini . pelayanan yang jelek .,negative,0
79,3871,"makanan nya terjangkau , desain interior dan pencahayaan nya cukup oke , cocok buat buat rapat juga . paling oke kalau datang malam .",positive,1
80,7194,kalau pesan yang berbau keju . nanti pas datang pesanan piring itu seperti penuh dengan keju . mantaappp banget . karena setiap ke sini pesan nya pisang atau roti dengan berbagai toping dan pasti ada keju nya . saya coba juga nasi goreng nya . enak juga ternyata . mantaappp,positive,1
81,3496,"bila ada keluarga ataupun teman yang berulang tahun cobalah sekali2 dirayakan di kampung daun yang letak nya tidak jauh dari tempat rekreasi kampung gajah dan dusun bambu sehingga dalam satu kali perjalanan bisa dapat mengunjungi 3 lokasi wisata sekaligus , di samping itu menu makanan dengan citra rasa masakan khas sunda di restauran kampung daun ini yang sangat berbeda dari kebanyakan restoran lainnya .",positive,1
82,5141,"saya jual pulsa elektrik , dan mengisi ke nomor 6281286503968 , tetapi sampai sekarang belum ada tetapi saldo pulsa saya berkurang aduh",negative,0
83,2548,bayar transaksi di tokopedia apa pakai bcaklikpay sering hang / freeze di layar masuk dan layar pengisian tp . handphone saya yang bermasalah atau bcaklikpay nya atau apa tokopedia ?,negative,0
84,4517,"ini restoran lama yang dari waktu ke waktu saya ku njungi . suasana nya tempo dulu dan menghadirkan cita rasa klasik yang berkualitas tinggi . saya pribadi suka dengan sajian sandwich - nya yang disajikan dengan potongan kentang goreng potongan tebal , sesuai preferensi saya . porsi di sini cukup besar sebetulnya untuk dibagi 2 orang . harga tidak bisa dibilang murah juga tapi dengan kualitas dan layanan yang didapat semua jadi sepadan .",positive,1
85,6722,saya pikir jokowi ini kesal karena dia berharap bisa menang mutlak,negative,0
86,6906,orang-orang seperti dia itu tidak perlu lagi hidup di bangsa ini . usir saja dari indonesia .,negative,0
87,4144,biasanya kita ke yogya depo toko untuk belanja . sekarang kadang kita hanya niat makan di sini . menu nya banyak pilihan dari tempat makan yang halal . minuman juga makanan penutup ada . satu tempat untuk datang bersama keluarga dengan selera makan yang berbeda .,positive,1
88,3196,"beli cimory di indomaret , tidak tau nya sudah lewat masa kadaluarsa tiga hari , kacau !",negative,0
89,1990,salah satu minuman khas di sini yang jarang ada di rm padang lain yaitu kopi telur ! patut dicoba . selain itu tentu saja menu-menu lauk pauk khas padang yang enak,positive,1
90,2793,setuju . yakinlah bahwa jika bu risma maju nyagub maka pengganti nya akan berupaya semaksimal mungkin mengikuti jejak bu risma dalam mengurus kota surabaya .,positive,1
91,5721,telepon genggam nya eror pas pertama dinyalakan,negative,0
92,714,pertama datang agak sulit mencari tempat nya karena petunjuk arah tidak ada . front office di atas jam 10 malam sudah tidak ada orang . secara keseluruhan baik . - pelayanan cukup baik - tempat oke - fasilitas cukup komplet rekomendasi ini tempat buat istirahat atau buat pertemuan sama teman-teman .,positive,1
93,2008,kafe nya kalau dari luar keliatan nya kecil . tapi ketika masuk cukup besar . dan pemandangan nya menakjubkan . hawa nya juga adem di sini . untuk makanan sih standar . setelah makan keliling-keliling di vila bunga juga sangat romantis suasana nya . !,positive,1
94,6865,"membayangkan suasana tahun 1920an saat menir dan sinyi belanda dan amtenar bercengkrama di sini , dengan menikmati hidangan makanan dan minuman yang beberapa masih dapat dinikmati hingga kini",positive,1
95,3686,"langganan pisang hijau kalau lagi ingin pisang hijau yang dekat rumah nih pisang ijo nya enak , harga dan rasa setingkat sama pisang ijo lainnya rp . 6000",positive,1
96,7234,"untuk makan sambil memanjakan mata dengan pemandangan yang indah dipakar kafe tempat nya menu makanan yang tersaji tidak jauh beda sih dengan kafe pada umum nya tetapi tempat nya ini yang bukan keren terletak di atas tebing teman hahhahaha mau makan saja harus perjuangan naik nya tetapi keren banget pemandangan nya , kalau mau datang pas tinggi season mending reservasi dulu biar tidak kena daftar tunggu .",positive,1
97,2540,seperti yang sudah saya mention sebelumnya pak romi . data saya diketahui semuanya . oh iya . jikalau tutup akun bagaimana ya ? dan meminta semua data saya yang di bca tidak tersimpan lagi . saya kecewa . ingin tutup akun bca saja biar tidak terjadi seperti ini lagi .,negative,0
98,341,"tempat mi yang sudah berdiri dari dulu . untuk mi - nya , bukan mi yang sesuai selera saya . selalu pesan tahun asin kalau ke sini atau bubur ayam . untuk rasanya enak .",positive,1
99,2641,ayo mari kita amankan indonesia dari prabowo . dia adalah penghancur bangsa .,negative,0
100,6539,"alhamdulillah , pesanan sudah diterima dan berfungsi dengan baik .",positive,1
101,4886,"sebagai indomie goreng mania , saya merasa kecewa kalau mendapati ternyata bumbu jebol di dalam kemasan , kudu bagaimana nek ngene ini ? gaduh . tidak profesional banget .",negative,0
102,4624,"the valley merupakan salah satu restoran di wilayah dago atas , porsi yang diberikan cukup besar tetapi harga nya sangat mahal . kalau cari suasana , the valley memang cocok , untuk rasa sih standar . hindari akhir pekan karena waitinglist nya cukup panjang untuk meja dengan lokasi di luar .",positive,1
103,1272,"secara pribadi , saya lebih suka brownies kukus . nah kebetulan salah satu toko brownies ks itu kebanyakan orang , dan akhirnya beli amanda saja . amanda jenis brownies kukus nya ada banyak . tapi keju , pandan dan blueberry adalah favorit saya .",positive,1
104,7425,"menu makanan di sini menurut saya cukup beragam , banyak pilihan sayur dan daging . untuk soal rasa sih biasa saja , tidak ada yang spesial . saya ke sini waktu bulan puasa , makanan nya seperti yang kurang segar . untuk harga ya lumayan murah karena ini kan ada nya di mal .",positive,1
105,4851,"komunisme adalah bahaya laten yang harus senantiasa dipantau , diwaspadai , dan dipangkas akar nya . komunisme bagaikan bom waktu",negative,0
106,6837,kafe ini di luar tampak biasa tapi di dalam nya unik . mebel nya banyak kayu-kayu dan berbentuk gazebo . khas dengan tirai di setiap saung ya . menu nya memang tidak terlalu banyak . harga nya terjangkau . pelayanan bagus .,positive,1
107,327,saya senang dengan pelayanan yang diberikan hotel berry biz . pelayan nya ramah . kata-kata yang keluar dari perkataan setiap pelayan nya sangat halus dan sopan sehingga saya tidak tersinggung .,positive,1
108,6286,"tempat nya nyaman , pas di pinggir jalan , mbak mbak - nya juga ramah , pilihan makanan - nya selalu segar dan banyak . lokasi nya tepat di pintu keluar ciwalk .",positive,1
109,2483,"jangan karena tak puas dengan kepemimpinan dulu . mantan menteri , mantan parpol di setgab , mantan ormas agama pendukung , dan lain-lain mendadak serang sby . dulu , saat gusdur bertengkar dengan keluarga nya . sby bijak tahu diri . soal syiah , ahmadiyah , hti , fpi , dll. sby maksimal berkerja .",positive,1
110,2940,"tempat nya nyaman , pelayan nya ramah-ramah , makanan nya enak , porsi nya banyak dengan harga yang masih terjangkau .",positive,1
111,7029,"menu dan cita rasa sunda yang begitu luar biasa membuat saya ingin selalu mengulang makan di tempat ini . bakwan udang , sayur asem nya mantap banget .",positive,1
112,7770,"tempat nya kurang bersih , rasa batagor sangat standar dan harga nya suprisingly expensive . satu-satunya yang lebih dari batagor ini adalah ukuran nya yang lumayan besar .",positive,1
113,2174,"salut buat bu risma , hanya sang sekali kenapa yang seperti bu risma ini jadi kader partai pdip ya , cb pindah ke partai yang islami dan membela rakyat pasti saya dukung 1000 %, hai",positive,1
114,6439,gua enggak suka drama masalah nya bosan menonton sinetron,negative,0
115,5323,mendoakan semoga kandidat terkuat ketum akan segera deklarasi mendukung pemerintah amin ya cc,positive,1
116,7149,turunkan anies baswedan dan sandi uno yang tidak becus membereskan jakarta !,negative,0
117,2427,"lotek kalipah apo 42 merupakan salah satu penjual lotek yang paling nikmat dan legendaris di kota bandung . lotek adalah makanan khas indonesia yang terdiri dari berbagai macam sayuran , diantara nya bayam , kangkung , tauge , nangka muda dan sayuran lainnya yang diaduk dengan saus kacang kental . saus kacang kental biasanya diracik langsung dengan cara diulek dengan bahan lainnya yaitu garam , gula merah , air , cabai rawit dan kencur .",positive,1
118,6604,pangsit goreng dengan berbagai saus nya lumayan enak lupa nama menu nya . tempat yang hommy seperti berasa dirumah sendiri . ada taman keluarga .,positive,1
119,1846,"alhamdulillah , warga perbatasan bisa merasakan buah dari pembangunan . kita yang sudah lama menikmati mereka menunggu 72 tahun setelah merdeka dan sekarang 73 tahun merasakan nya . terima kasih pak jokowi , dari awal saya memang tidak pernah benci pak jokowi , justru saya salut sama beliau .",positive,1
120,4668,"lokasi yang cukup jauh dari pusat kota , tetapi tidak rugi datang ke sini karena tempat yang teduh sekali banyak pohon dan nuansa bandung yang kental , pokok nya cocok bagi yang ingin keluar dari kehidupan kota , makanan nya enak enak",positive,1
121,1537,"satu kata buat zadit , goblok",negative,0
122,2109,maka dari itu kualitas anak zaman sekarang seperti ketua bek ui yang kosong otak nya,negative,0
123,3450,makana nya enak semua sih . tempat nya juga asik nyaman bersih juga . pas buat berkumpul . pelayan nya juga ramah,positive,1
124,4620,"barang-barang di informa biasa saja , tapi harga mahal banget .",negative,0
125,979,"walaupun porsi nya besar , tapi secara rasa , biasa saja . harga memang sesuai dengan porsi sih . penyajian nya juga tidak rapi , ya begitu saja .",negative,0
126,7280,sampai sekarang belum ada keluhan atau barang rusak sih . semoga untuk kedepan nya tidak ada masalah dengan barang nya . lebih nya saya suka banget sama ini hp . terima kasih doki doki toko .,positive,1
127,6380,"sudah tiga kali ke sini , terakhir dengan teman-teman kantor , kesan nya alami dan sejuk . paling enak habis makan , santai di gazebo sambil tiduran mendengar gemericik air . ada teman dari luar kota yang kaget pas cuci tangan , air nya dingin banget , .",positive,1
128,4039,samsung galaxy s6 . standar fon samsung ini . bila sampai satu peringkat . dia akan lagi dijuragan sendiri nya . saya pengguna samsung yang kecewa .,negative,0
