,id,text,intent,label
20,20," אני גם חושב ש זה ממש בושה שאתה כ נשיא של מדינה יהודית . נותן ל גיטמציה ל דבר פסול ו חסר אחריות ש כ ה זו . ש כל זכות קיומה ה ינה על פי ו בגלל ה תורה ה קדושה ש פוסלת כל נישואי תערובת .  "" אז אם אתה נשיא ב מדינת ישראל מדינת ה יהודים ו לא מדינת כל לאום אתה אמור לגנות דברים אלה . ו אם לא לגנות . אז לפחות ש יהיה ל אתה ש כל לא לומר דברים . בעד משהו ש ב כל ה דורות היה ה נושא ה רגיש ביותר ל ה עם ה יהודי . ו ה עם ה יהודי זה כל ה סיבה ש את היא נשיא ב מדינת ה לאום ה יהודי ו אני בטוח ש יש ל אתה איזה סבא ש היה יהודי אמיתי ש מתבייש ו מתהפך ב קברו מ נכדו ה נשיא "" "" ו תיהיה בטוח ש ה מוסלמים לא יבחרו ב אתה או יסגדו ל אתה בגלל דברי ה חנפנות אלה ..... ב תמונה ל מטה סבו של רובי ריבלין רבי יוסף ריבלין זצ""""ל """,negative,0
21,21,ממש לא לעניין מה ש רשמת כאן !!!!!!!!,negative,0
22,22,אתה תקח ב הליכה אל תדאג אוהבים את אתה ו אתה ראויי להיות נשיא מדינת ישראל ו מאמין ש אתה תהיה בין ה ראשונים ש תדאג ל שום אמיתי ו ל אזרחי ישראל .... דבר אחד תבטיח ב ה רגע ש תבחר תפתח מ חלקה ל פניות עמך ו תעשה ה כול כדי לשנות את ה מצב ה אגום ה זה ש כולם סובלים מ רעב מ סיבוך חובות ו תרשם ב היסטוריית עם ה יהודי ש עשו דברים טובים . ל כול בעיה של ה ציבור זו ה בקשה .... ב כול זאת גם אם לא תסכים אתה כן תהיה ה נשיא של אני ש עדיפות ה ראשונה של אני ו חלומי ו אם לא דורנר אני יודיע ש אתה מנצח,positive,1
23,23," אתה הולך ו מסתמן כ ה נשיא ה ראוי ביותר ש היה כאן ב -30 ה שנים ה אחרונות , אם לא מ אז הקמת ה מדינה . תודה על ש אתה שומר על עקרונותיך ו לא מ פחד להביע דעות לא פופולריות ",positive,1
24,24,יהי זכרו ב ה רוך,positive,1
25,25,ב הצלחה אדוני ה נשיא,positive,1
26,26," יוני , ה חום ה זה ש אתה מרגיש ב חזה כש אתה חושב על זה ש ה נשיא של אתה תומך ב התבוללות , קוראים ל זה עצבים . זה משתלט עליך ו הופך את אתה ל בובה של הוא . אתה יוצא קטן , ו עשה את היא דברים בלי ש תוכל אח""כ לעמוד מאחור הם . אז בלי קשר ל ה שומדבר אחר אחי , אני אומר ל אתה באמת ב אהבה , ו ב רמה אישית , זה משהו ש כדאי ללמוד לשים על הוא אצבע ו לא לתת ל הוא לדבר ב שם של אתה . לקרוא ל מישהו צבוע מסריח .. זה ילד עם בעיות קריזה עשה את היא , לא מישהו ש יש ל הוא משהו אמיתי להגיד . אי אפשר להתיחס אל זה ב רצינות . ",negative,0
27,27,רובי מזל טוב ב רכות ב הצלחה .,positive,1
28,28,ממש לא נתון ל פרשנות כתוב במפורש כל ה מקיים נפש אחת מישראל ו כ ו',negative,0
29,29,אני לא מבין מה ה סיפור של אנשים פה . זה ה חיים של היא ש תעשה מה ש היא רוצה ! אתם חיים ב מדינה דמוקרטית למען ה שם ! גם אני חושב ש היא עושה טעות אבל זו דעתה ו זכותה * ה מלאה *  להחזיק ב דעה זו . ב קשר ל התערבות ה נשיא - אני שמח ש יש ב ה מדינה ש לנו נשיא ש עומד ל צד ה דמוקרטיה ו חופש ביטוי .,positive,1
30,30,אנחנו עם נבחר ש נבחר על ידי אלוהים ב עצמו ו ב כבודו ו הוא הורה ל אנחנו לא להתערבב בין ה גזעים..ומי ש לא יכול להכיל את זה זו בעיה של הוא .,negative,0
31,31,כל ה כבוד ! אבל למה עד עכשיו לא היה ל אתה ??,positive,1
32,32," ראובן ( רובי ) רבלין , דור 8 ב ה ארץ , צאצא של ה גאון מ ווילנה . יקיר ה עם ב ישראל . מלח ה ארץ . אוהבים את אתה ה נשיא רובי . אתה ה איש ה נכון , ב ה מקום ה נכון , ב זמן ה נכון.תצליח ב ע""ה ב תפקידך .  "" יברכך ה' ו ישמרך "" "" . חיבוק חם רובי יקירי ל כל ה משפחה . """,positive,1
33,33,יהי זכרו ב ה רוך . כואב ו בכה את היא את מותו . ה רמטכ ״ ל אשר הצהיר כי ניתן לחזור ל שדות מוריקים ו שר ה ביטחון אשר בחר ב הססנות במקום החלטיות . ב כניעה במקום הכרעה גזרו את דינו של ה מלאך ה קטן .,positive,1
34,34,לגמרי מסכימה על עונש מוות ל טרוריסטים רוצחים !!!,negative,0
35,35,מדהים איך אתה מעודד התבוללות ו לא דואג ל קיומו של ה עם ה יהודי ! לא סתם טענתי ש בחירתך ל נשיאות תהייה אסון - אתה צבוע ו מישר קו עם ה שמאל ה קיצוני !!!,negative,0
36,36," כבוד ה נשיא , אני מאמין ש הנך תפתיע את אנחנו , כפי ש הפתיע את ה עולם כולו מר הנחה את הם בגין ז""ל , ו הביא את ה שלום עם מצרים לפני כ -35 שנה ! ",positive,1
37,37,בצע את תפקידך אידיוט גמור !!! כי לא מעניין את אנחנו ה דעה ה אישית ש ל ך ( אל תדאג אנחנו יודעים ש אתה סירחון אתה לא צריך להודיע זאת ),negative,0
38,38," ו אנו רוצים לאחל ל אתה ש תצליח בגדול ב בחירות ל נשיאות , כי רק ל אתה מתאים ",positive,1
39,39,ה ערבים כבר כירסמו ב כל מקום . אז מספיק לדבר שטויות,negative,0
40,40,שמאלני,negative,0
41,41,ה ׳  ינקום דמו נוח על משכבך,positive,1
42,42,מר ריבלין ש לא תטעה אבו מאזן טרוריסט לא פחות מ ה רוצחים ה שפלים ש רוצחים ילדים,negative,0
43,43," סבבה , האם זה תקף גם ל ה נישואים חד מיניים ? גרושה ו כהן ? כהן ו גיורת ? או ש ב ה דברים ה אלה ה חושך עדיין שולט ב מדינת ישראל ? ",positive,1
44,44,ב ה הצלחה איש יקר !!!!,positive,1
45,45,ה לב נקרע,positive,1
46,46," אמן , אמן . כבוד ה נשיא ה נבחר . ",positive,1
47,47,עלה ו ה צלח ב תפקידך ה חדש . ו לוואי ו יבואו ימים של שקט ש תוכל לטפל ב תופעת ה אלימות ה מילולית ו ה פיזית של קבוצות קיצוניות ב ה ישראל .,positive,1
48,48," ל נשיא שלום . בין התנגדות ל אלימות ו ל גזענות ו לאפשר את ה משפט  "" איש ב אמונתו יחיה "" "" רחוקה ה דרך ש נשיא מדינת ישראל מדינת ה יהודים יברך יהודיה ש המירה את דתה . באם לא על ה יסוד ה זה אנו נישמור אוי ל אנחנו אוי ל אבותינו ו אוי ל עמנו ! אשמח להבין מ מה נבעו דבריך . """,negative,0
49,49," תכלס , היה עדיף לא להעלות את ה סטטוס ה זה .. מה זה תרם ?? ",negative,0
50,50,ש בת שלום ו ש יהיה ל אתה ב הצלחה,positive,1
51,51,מזל טוב אוהבים את אתה ו מאמנים ב אתה,positive,1
52,52," יהי זכרו ב ה רוך , בן גילה של נכדתי . כמה כואב . ",positive,1
53,53," בשביל אנחנו הוא כבר ה נשיא ו מאחלים ל אתם ש תזכו ל עוד הרבה שנים טובות , פוריות ו מאושרות ביחד אמןןןןןןןןןן ",positive,1
54,54,מעניין מה היה כותב יו ״ ר ה רשות ה פלסטינאצית אם ב חורה ערביה הייתה מעזה להתחתן עם יהודי !!! דמוקרטיה = התבוללות ????,negative,0
55,55,כל ה כבוד ! מצפה לשמוע גינויים גם מ ראש ה ממשלה !,positive,1
56,56," שלוחה ל אתה ברכתנו רובי , עלה ו ה צלח . איש ישר . ",positive,1
57,57,התבוללות כבוד ה נשיא צר ל אני שאלה דעותיך ו אתה ש יצאתה מ משפחת רבנים נותן יד ל ה דבר במקום לגנות זאת ללא אלימות,negative,0
58,58,אתה פשוט מלך אוהבים את אתה !!,positive,1
59,59,ה שב אלוקים בניך אל ביתם,positive,1
60,60,חג שמח ל ה נשיא ה בא ללא ספק אתה ה נבחר ו מאחלת ל אתה ב הצלחה ו תן ל אנחנו את ה מתכון של ה לזניה,positive,1
61,61,Yaniv Frizlander זה הזכיר ל אני את אתה : ),positive,1
62,62,קו אדום ?? הסתה ?? יש ל אני חדשות עבור אתה אתה מייצג את מדינת ישראל ו אתה מסית ו מדיח ב כך ש אתה תומך ב חתונה של אתמול.יש המון בנות קטנות ש שומעות ו מפנימות את מה ש אתה אומר ו עשה את היא ל הן רושם ש זה בסדר להתחתן עם ערבי.רק אתמול אבא של ה כלה בכה ב ה תקשורת ו אני בכיתי את הוא ו אתה מעיז לאחל ל הם מזל טוב.תתבייש ל אתה ו מקווה בשביל אתה ש לא תסיים את ה כהונה .,negative,0
63,63,לפני חודשים זה היה חלום . היום הוגשם ה חלום יש ל אנחנו נשיא ירושלמי ב הצלחה,positive,1
64,64," אני אתן ל הן ??!! מי אני בכלל ש אגיד ל מישהי ש תתחתן עם יהודי או דת אחרת ! אבל זה יקרה ב דורות ה באים ! לפני כמה עשורים היה אסור ל אשכנזים ו ל ה ספרדים להינשא כמו ש היום אסור ל ערבי/ה יתחתן עם יהודי/ה , עם ה דורות ה כל יעלם ו כולם יתחתנו עם כולם . ",negative,0
65,65," רובי , אולי תגיע ל ה משחקים לפחות משחקי פתיחה , תקרא את תפילתך ב קול ש כל ה קהל ישמע ו יחזור אחרי אתה . תסחף את ה קהל . תעודד את הם היה ל הם מורה דרך . ",positive,1
66,66,לא יעזור ל אתה אוהבים את אתה מאוד,positive,1
67,67," טוב מאוד , כבוד ה נשיא ! ",positive,1
68,68,אשת חיל כל ה כבוד ל אשת ה נשיא ה בא ב עזרת ה,positive,1
69,69,ב הצלחה ל רובי ריבלין,positive,1
70,70,נו איפה יכולת לפגוש את הם לפני שהיית נשיא ? הם לא הגיעו ל ה ימקא ו לא נמצאים ב טדי,negative,0
71,71,הגשמתי חלום אתא ה נשיא,positive,1
72,72,שלום רב אדוני ה נשיא אנא מן אתה ה חיילים סובלים מ ה ביזיון ש עוברים יום יום ! דבר עם ראש ממשלתנו בשביל שישים קץ על מה ש מתרחש שם מתחת ל אף . מזמין את אתה לראות את ה מציות ש עוברים ה חיילים של אנחנו יום יום . https://www.youtube.com/watch?v=1McsSC14lao,negative,0
73,73,צעיר לנצח,positive,1
74,74,רובי למה לא הגבת על ה שלטים ש ה עניפו אתמול ה מפגינים ש הביעו ב פרוש אלימות מ ילולות נגדינו נגד חיילנו,negative,0
75,75,מזל טוב כבוד ה נשיא אוהבים את אתה,positive,1
76,76,ש בת שלום ו מבורך . יפה ש מ צאתה זמן לפייסלנד,positive,1
77,77," היה פעם רמטכל ב ישראל ש שמו היה רפול , ב אחד ה לילות ש עמד מול אנחנו לפני יציאה ל ה פעולה אמר ״  צריך לקחת את כל ה ערבים להעמיס את הם על משאיות ו להעביר את הם מעבר ל ירדן . אמרו ל הוא רפול יש גם ערבים טובים , חשב שניה ו אז ענה את הם נשים ב קבינה של ה משאית . ״  ה מסקנה ה עיקרית מ דבריו היו ש אין לסמוך על ערבים באשר הם מאחר ו הם רוצים רק את חיסולנו . נקודה ל מחשבה ",negative,0
78,78,ה ישר כוח,positive,1
79,79,נשיא של שקל ו חצי .. עוד אחד ש מתחנף ל ה צד ה מאיים של אנחנו,negative,0
80,80,ל דעתי לא הייתה צריך להגיב,negative,0
81,81,שבע שנים סבלנו על מנת . לזכות לבסוף נשיא כ לבבנו !! ישר כח נשיא אהוב ו יקר !!,positive,1
82,82,מחזירים אהבה ! ב הצלחה ל כבודו .,positive,1
83,83,עצוב !,positive,1
84,84,המון נחת,positive,1
85,85,ל דעתי גם זה חשוב אמנם טיפה יותר משמיטה ה לא כן ריבלין ?,negative,0
86,86,ברכות על ה נשיאות ה ינה רעיון איך להתחיל את ה תפקיד לבטל את חטיבת ה ביניים זה ממש גרוע ל ה ילדים תראה מה קרה מ אז ש זה התחיל זה ממש גרוע צריך להחזיר יסודי 8 שנים ו אולי להחזיר קצת את ה תמימות,positive,1
87,87," יהי זכרו ב ה רוך , ה יקום דמו ",positive,1
88,88,חבל על דרך ה יסורים ש עברת לפני ש נבחרת . אתה ראוי ל כהונת ה נשיא . ב הצלחה,positive,1
89,89,כבוד ה נשיא גאים ש יש ל אנחנו איש יקר כ מוך ה לוואי ש נהיה מאוחדים לא רק ב ה כאב . ש ה חזק יעזור ל חלש . ו אהבה ו איכפטיות תהיה אחד בישביל ה שני תמיד אנחנו עם חזק ו צריכים להיות מאוחדים תמיד .,positive,1
90,90,תתבייש ל אתה נותן ל גיטמציה ל העצמת ה אויב בתוך אנחנו ! הרי זה ברור ש היא הולכת ל ה חיים של ה שפלות מכות ו ב זיונות . אכזבת את אני,negative,0
91,91," מ סל טוב אנא מן אתה תחזר ל אנחנו את ה לאום יהודי ש היה רשום ב ת""ז ש לנו ל מה הורדו את זי . אנא החזר את ה לאום יהודי . תודה ו הרבה מזל טוב . ה שם יברך את אתה . ",positive,1
92,92," כל ה כבוד , אכן מדינה דמוקרטית ו ל כל אחד מאית של אנחנו זכות ה בחירה , ו כן ה זכות לחיות ים מי ש הוא חפץ . ",positive,1
93,93,כול כך שמח ש נבחרתה ל ה תפקיד ה רם אין מתאים מ ימך ש בת שלום כבוד נשיא מדינת ישראל,positive,1
94,94,אתה ה סבא של כולנו .. מעריכים ו אוהבים את אתה ה נשיא ריבלין : - ),positive,1
95,95,ב הצלחה מ רבנים,positive,1
96,96," כבוד ה נשיא ! תודה ש התעקשת למען אנחנו ! בקשה אחת , אם יהיה ב יכולתך , כל סוף יום שלח ל אנחנו מ בר , אימרה , משל , בדיחה , דבריך ו ה נועם ש ב הם משאירים הרגשה של חיוך , ל דעת ש יש אדם ש סוף סוף מגיע ל הוא להיות אזרח מספר אחד ! הרבה בריאות אדם יקר ",positive,1
97,97,אין ספק ש ל גזענות אין מקום ב ה כדורגל אבל האם היו אוהדי בית ״ ר ש את היא אתה אוהד האם גם היית מגנה זאת ?,negative,0
98,98,אדניה שאתה נבחרת .,positive,1
99,99,אמן ו אמן,positive,1
100,100,ש בת מבורכת ו שמחה,positive,1
101,101," אתה ה נשיא של אני , רובי ! ",positive,1
102,102,כמה בן אדם ה נשיא של אנחנו,positive,1
103,103,אלוף,positive,1
104,104," מצדיע ל נשיא ה מדינה על דבריו ה ברורים ו ה חדים . תומך ב אתה תמיכה מלאה . ו ל ה אלה ש חושבים ש כבוד ה אדם ו זכויות יסוד הם עניין ל ה שמאלנים , תחשבו שוב . האם אתם ימניים או פשיסטים גזעניים . ",positive,1
105,105,מר ריבלין ה יקר נשיא מדינת ישראל ו לא פלסטין ב ה נושא ה זה עדיף מאוד לא להביע את דעתך . לפי ה תגובה של אתה אתה בעד . כן אנו מכבדים את מוחמד . אבל ש יתחתן עים בת ה עדה של הוא כושי לא יכול להחליף את עורו כך גם יהודיה לא תחליף את ה דת של היא .,negative,0
106,106,כבוד נשיא ה מדינה מר ראובן ריבלין שמחתי מאוד ש אתה ניבחרתה ל נשיאות משום ש יש ב אתה הרבה צניעות ו יושר מאחלת ל אתה הרבה שנים של בריאות,positive,1
107,107," זה לא אמיתי , , , , הזוי , , , אין מילים ל שברון ה לב ",positive,1
108,108,מי ש מלא ב ה שנאה סופו ב גיהינום !!!!!!!,negative,0
109,109,ברכות ל נשיא ראובן ריבלין יש ל אנחנו מן ה משותף ה שם ראובן .,positive,1
110,110," אני השלה את הם המון המון כסף ל ארגון  "" יד ל אחים "" "" ש משקיעים הון מ עצמם להפריד בין נשים ו ילדים ש נכנסו עמוק ל ה צרה ה צרורה של משפחת ה בעל . ו אני אומר חד משמיעית . ל הוא אדע ש הם ינסו לטפל ב היא אחרי ש יהיה ל היא קשה . אבטל את ה עזרה ל ה ארגון ו לא רק . אבקש מ כל מי ש מכיר לבטל את הוא . כי מי ש עומד ב ה קצה ה בור לא יתלונן על זה ש הוא נופל . """,negative,0
111,111,כל ה כבוד כ ב' ה נשיא מר'רובי ריבלין יצא ב חלקי להיות שותף ל ה אירוע ה חגיגי ש ב הוא כ ב' ה נשיא נטל חלק פעם ראשונה ב חיי ש אני פוגש נשיא ש הוא ל כל אזרחי ה מדינה ו מדבריך מסתמן ש כבודו הולך לעשות דברים ב עניין ה אלימות ו ה גזענות כולי תקווה ש תצליח למרות ש אני לא מאמין כותב שורטת אלו הינו עורך דין תושב טייבה,positive,1
112,112,כל מי ש יפגע ב ה מדינה של אני נחזיר ל ו.אדוני ה נשיא אל תשתנה ו אל תשכח מאין ה געת.הגעת מ ה ליכוד מה עכשיו ל התיפייף.הם פוגעים בנו ו אנחנו לא פראיירים אנחנו נענה ב חזרה . ל מה ש ירימו על אנחנו את ה ראש ש ל הם ו יורידו מ כבודינו ? לא עוד אדוני.אתה יכול להמליץ טבל לא ל ה איים ב חקירות.זו ה מדינה של אנחנו נקודה הם רק אורחים זמניים פה .,negative,0
113,113," ו מה עם גינוי ערביי ישראל ש הפגינו ו הסיתו ב אלימות ב זמן ה מלחמה ? ב כפר קאסם ירו זיקוקים ל אות שמחה כש ה טילים איימו מעל ראשינו , ו ה מואזין קרא לילות שלמים ו הטריד את מנוחתם של ה ישובים ה יהודייים ה קרובים . תגנה אותם , תרפו מאת אנחנו כבר , ו אל תהיה יפה נפש אדוני ה נשיא . ",negative,0
114,114," ה נשיא ה בית""רי ה ראשון תל חי ",positive,1
115,115,אמן . כל כך עצוב,positive,1
116,116,גאה ש את היא נשיא ה מדינה,positive,1
117,117,יהי זכרו ב ה רוך . ה' יקום דמו ו נזכה להכחיד את זרע עמלק .,negative,0
118,118," ה עם ה יהודי איבד לפני כ 70 ש' יותר מ-6 מליון יהודים ב ה שואה ( פיזית ) ב אירופה ו ב ארה""ב ישנם מאות אלפים ה נישאים ב נישואי תערובת - ו עכשיו פה ב ה מדינה ה יהודית ה יחידה ש יש ל אנחנו , נשיא ה מדינה מעודד זאת במקום לצאת תיגר נגד ה תופעה ה נוראה ש עתידה להכחיד את ה עם של אנחנו - - אוי ל אנחנו כי אלו מנהיגנו !!!! ה רצון למצוא חן ו להיות ' פלורליסטי ו נאור' מעוור אפילו את עייני נשיא ה מדינה ה יהודית , ש אמור לדאוג ל ה עתיד ו ל טובת אומתו ו לא ל ה חיסולה ה היסטורי - עמים רבים נכחדו כך מ מפת ה עולם ו אילו ה עם ה יהודי ש שמר על ה גחלת ו לא התבולל נותר ו קיים עד היום .... ",negative,0
119,119,תבורך ריבלין,positive,1
120,120,ש בת שלום ו מבורך כבוד ה נשיא ! ❤️,positive,1
121,121," שונאת פוליטיקאים כי כולם שקרנים , שונאת פוליטיקאים כי ש הם יושבים על ה כסא הם שוכחים , הם הופכים ל ה טורפים ו מה ש מ ענין זה כמה יש ב ה כיסים , על זכויות ה אדם דורכים , ה שכבות ה חלשות נשכחים , אים יש ל הם אוכל או תנור להדליק זה לא מ ענינם ה עיקר כ יסהם מלאים . אך הופתעתי לראות נשיא ש בכה את היא ש יש ל הוא רגשות ו לקבר אביו הולך , מתפלל הופתעתי לקרוא את מכתבה של אישתו ש הוא מקסים ו מרגש סוף סוף יש ב הן אדם ש יושב למעלה ש כולו לב ו מקווה ש הוא לא ישתנה כי ה ישן עדיף על ה חדש כי שם היו אנשים עם מוסר ",positive,1
122,122,אחרי זה ימכרו ל אנחנו שאתה ״ מסורתי ״  כרטיס אדי זו בעיה אמתית ב הלכה ו איסור חמור,negative,0
123,123,נשיא כלבבי,positive,1
124,124,ה לב נקרע הנשמה כואבת . יהי זכרו ב ה רוך .,positive,1
125,125,ב הצלחה !!!,positive,1
126,126," אם ה פרסומים על  "" ה הבנות "" "" ו ה וויתורים ה מופלגים ש אתה מאשר ו מוביל נכונות אני חושבת ש הגיע הזמו להחזיר את ה מנדט ל בריטניה ו לסגור את ה מדינה ! לא ל משא ו מתן עם ארגון טרור , לא לתת ל הם את ה דרישות ש ל הם ללא פירוז ו שינוי ה הנהגה . אני חושבת ש הפעם ה מערכה ה זו היתה יקרה יותר ב דם מ ה קודמות לא ייתכן ש הם יכתיבו כאן מציאות !!!!!!!! ו הם עןד מאיימים לירות ! מה השתגענו לגמרי ??? אסור ל אנחנו להיכנע ל ה תכתיבים ! אסור ל אנחנו לשלם ל הם משכורות ! לשלם משכורות ל אלו ש הרגו 64 לוחמים ו קוראים ל השמדתינו ? אם אתם לא יודעים לשמור על ה אינטרסים ה חשובים של אנחנו - תחזירו את ה מפתחות ו נצא ל ה בחירות . ב רוך ה שם יש ל אתם אלטרנטיבה !!!!! עדיף ש ה משא ו מתן ה זה יתפוצץ ו נפציץ את עזה מ ה אויר עוד 30 יום אבל הפעם נפציץ על אמת עש ש יתחננו ש נפסיק ו לא להיכנע !!!! תזכרו ש ה דם של ה לוחמים לא נשפך ל חינם !!!!!!!!!! אל תבישו את הם ו את זכרם . אל תרימו ראש ליתר ארגוני ה טרור ש ב ה אזור ו תראו ל הם ש אנו חלשים ב שדה ה קרב ו ב ה משא ו מתן . איפה ה הרתעה ה ישראלית ? ב קצב ה זה צבאות ערב ו ארגוני ה טרור יכריזו אל אנחנו שוב מלחמה.לא ל משא ו מתן ש מחליש ו מבזה את אנחנו ! לא ל הסכם ש לא מייצג נאמנה את ה אינטרסים ש לנו ! אל תתקפלו בפני ה חמאס !!!! """,negative,0
127,127,אתה נשיא ה עם ה יהודי . ב מצבו היום אולי טוב היה ש לא תבטא דיעה ( ש אני מצטרף אל היא ב כל ליבי ) ב ענין כואב כל כך .,negative,0
128,128," ה ענק חנינה ללופליאנסקי , ו ב כך תקבל שכר משמים ו תועיל ב תפקידך ",positive,1
129,129,אוףף כמה עצוב יהי זכרו ב ה רוך,positive,1
130,130,ש יהיה ב הצלחה ו הרבה אושר אישי ו לאומי ב ה תפקיד ה מכובד ה זה !,positive,1
131,131,אתה זה אנחנו אתה זה עם ישראל המון ברכות ו הצלחות ל אתה ו ל מדינתנו,positive,1
132,132,נאום נאום ריגשת את אנחנו,positive,1
133,133,איפה ישנם עוד אנשים כמו ה איש ה זה ב הצלחה נשיא יקר !,positive,1
134,134,רק אל תשכח את אנחנו ....,positive,1
135,135,כניראה ש דעותיו של ה נשיא נשארות את הוא דבר רק ה שם של מי ש אומר את הם השתנה את היא . חבל . חשבנו ש יהיה שינוי אבל היום נוכחנו לדעת ש רובי ריבלין זה בעצם ש מעון פרס . איכזבת,negative,0
136,136,ש תמיד תחייך ....,positive,1
137,137,כול ה כבוד אדוני ה נשיא .... אמירה ברורה ...,positive,1
138,138,ב ה הצלחה,positive,1
