,id,text,intent,label
29,1639,"Atomii sunt atât de incredibil de minusculi, că trilioane ar putea să încapă în punctul de la capătul acestei fraze.",science/technology,0
30,691,"O vizită la fața locului poate fi combinată, în mod convenabil, cu o plimbare cu barca spre lac.",travel,1
31,535,Aceasta se întâmplă când lumea se deplasează pentru a se relaxa și distra într-un loc mult diferit de cele în care-și petrec viața de zi cu zi.,entertainment,5
32,1917,"Mersul cu barca este activitatea recreativă națională a Finlandei, cu o barcă la fiecare șapte sau opt locuitori.",entertainment,5
33,585,"Cu toate acestea, primele telescoape adevărate au fost realizate în Europa la sfârșitul secolului al XVI-lea.",science/technology,0
34,1158,"Comportamentul lor termic nu este la fel de stabil ca cel al unor peșteri mari de pe Pământ, care în general mențin o temperatură constantă, dar este compatibil cu ipoteza că acestea ar reprezenta găuri adânci în sol”, a declarat Glen Cushind de la Echipa Astrogeologică a Serviciului de Prospectare Geologică al Statelor Unite (USGS) și de la Universitatea Arizona de Nord din Flagstaff, Arizona.",geography,6
35,1610,Fluxul traficului studiază mișcarea șoferilor și vehiculelor individuale între două puncte și felul în care aceștia interacționează între ei.,travel,1
36,1522,Cercetările din secolul XX au arătat că există două grupuri de variație genetică: ascuns și exprimat.,science/technology,0
37,770,"Cele mai multe festivaluri ale templelor sunt celebrate cu ocazia aniversării templului, de ziua de naștere a zeității căruia îi este dedicat sau orice alte evenimente majore asociate cu templul.",entertainment,5
38,185,"Era cazat la hotelul echipei înaintea unui meci cu Bologna, planificat pentru duminică.",sports,3
39,354,"Lama unei patine de gheață moderne are două muchii cu o regiune concavă între ele. Cele 2 muchii permit un contact mai bun cu gheața, chiar când acestea sunt înclinate.",science/technology,0
40,1313,"În timp ce lucra la spital, Liggins a început în timpul său liber să cerceteze travaliul prematur.",health,4
41,1612,"Din fericire, comportamentul conducătorilor tinde să rămână între limite rezonabil de constante; ca urmare, fluxurile de trafic tind să fie rezonabil de constante și pot fi aproximate matematic.",travel,1
42,1076,"„Purtătorul de cuvânt al lui Bush, Gordon Johndroe, a spus că angajamentul Coreei de Nord reprezintă «un pas major către obiectivul unei denuclearizări care poate fi verificată a peninsulei coreene».”",politics,2
43,1196,"Cu doar optsprezece medalii decernate în fiecare zi, o serie de țări n-au reușit să ajungă pe podium.",sports,3
44,920,"Dacă nu ai o conexiune de date pe telefon sau când te afli în afara rețelei, performanța lor poate fi limitată sau indisponibilă.",science/technology,0
45,1588,"Principalul scop al științei este de a-și da seama cum funcționează lumea, folosind metoda științifică. Această metodă este aplicată în majoritatea cercetărilor științifice.",science/technology,0
46,534,"Cel mai comun tip de turism este, poate, ceea ce majoritatea lumii asociază cu călătoria: turismul de agrement.",travel,1
47,1034,"Luminozitatea și rotația sunt utilizate combinat pentru a determina numărul Rossby al unei stele, care are legătură cu fluxul plasmatic.",science/technology,0
48,1316,Confrații wrestleri i-au adus și ei un omagiu Lunei.,sports,3
49,130,"Anunțul de astăzi include și angajamentul guvernului, făcut în martie anul curent, de a finanța achiziția de vagoane suplimentare.",politics,2
50,1624,Nu mai puțin de 20 la sută din apa care se scurge în oceane din râurile planetei provine din Amazon.,geography,6
51,1192,"Fotograful a fost transportat la centrul medical Ronald Reagan UCLA, unde a murit ulterior.",health,4
52,755,Aceste hoteluri îi găzduiau pe bogații și faimoșii vremii și aveau deseori o bucătărie și viață de noapte rafinate.,entertainment,5
53,577,Celula este unitatea de bază a tuturor ființelor vii și toate organismele sunt compuse din una sau mai multe celule.,science/technology,0
54,924,Regulile pentru fotografia obișnuită se aplică poate chiar mai mult în cazul înregistrărilor video.,science/technology,0
55,112,"Decizia dlui Rudd de a semna acordul climatic de la Kyoto izolează Statele Unite, care va fi acum singura țară dezvoltată care nu a ratificat acordul.",politics,2
56,692,"Este necesar Permisul Angkor pentru a putea intra în templu, deci nu uitați să vă luați pașaportul cu voi atunci când mergeți la Tonle Sap.",travel,1
57,1215,Rapoartele preliminare indicau că avionul fusese deviat înapoi spre Afganistan după ce i se refuzase permisiunea de a efectua o aterizare de urgență la Ürümqi.,travel,1
58,886,"Antarctica, situată în jurul Polului Sud, este cel mai rece loc de pe pământ.",geography,6
59,1088,Oamenii de știință au reușit să concluzioneze că materia întunecată afectează alte materii întunecate în același fel cum o face materia obișnuită.,science/technology,0
60,553,"Alergarea pe distanțe medii este un sport relativ ieftin; cu toate acestea, există multe concepții greșite cu privire la puținele piese de echipament necesare pentru a participa.",sports,3
61,1419,"„Datorită grupurilor de insule pe care le are Japonia, se spune adesea că Japonia este, din punct de vedere geografic, un «arhipelag».”",geography,6
62,333,"A fost urmat de Orchestra Simfonică de Stat din Istanbul, o trupă de ieniceri și de cântăreții Fatih Erkoç și Müslüm Gürses.",entertainment,5
63,923,Accesul la aceste servicii se face adeseori prin intermediul unui număr de telefon gratuit care poate fi apelat fără taxă de pe majoritatea telefoanelor.,science/technology,0
64,989,"Ghețarii nu sunt stabili, ci alunecă pe versantul muntelui. Aceasta duce la apariția de fisuri și crevase care pot fi mascate de poduri de zăpadă.",geography,6
65,1022,Anunțul a fost făcut după ce Trump a purtat o conversație telefonică cu președintele turc Recep Tayyip Erdoğan.,politics,2
66,1329,"Cuomo, în vârstă de 53 de ani, și-a început guvernarea la începutul acestui an și a semnat luna trecută un proiect de lege, prin care se legalizează căsătoria între persoane de același sex.",politics,2
67,1422,"În 1683, forțele dinastiei Qing (1644 - 1912) preiau controlul asupra zonelor costale vestice și nordice ale Taiwanului și declară Taiwanul provincie a Imperiului Qing, în 1885.",politics,2
68,801,Beți băuturi alcoolice cu moderație. Alcoolul ne afectează în mod diferit pe fiecare și este important să vă cunoașteți limitele.,health,4
69,1908,"Serviciul este des folosit în transportul maritim, inclusiv de ambarcațiuni de agrement, precum și de către expediții care necesită transmiterea la distanță de date și voce.",science/technology,0
70,1207,"Pacientul a vizitat Nigeria, unde apăruseră câteva cazuri de Ebola.",health,4
71,1852,Gândiți-vă la traseul de schi ca la un traseu similar de drumeții.,sports,3
72,523,Este la fel de obositor ca și cum te-ai trezi la fiecare douăzeci sau treizeci de minute și te-ai uita la televizor.,health,4
73,1352,"Satelitul a fost trimis în spațiu cu o rachetă. Oamenii de știință folosesc telescoape în spațiu, deoarece atmosfera Pământului ne distorsionează o parte din lumină și vedere.",science/technology,0
74,1544,"Până la data de 17 septembrie 1939, apărarea poloneză se prăbușise deja, iar singura speranță era o retragere și reorganizare de-a lungul capului de pod român.",politics,2
75,538,Turiștii pot face turul diverselor atracții turistice ale unei țări sau pot alege să se concentreze doar pe o singură zonă.,travel,1
76,943,"Locuitul și voluntariatul într-o țară străină sunt modalități bune de a cunoaște o cultură diferită, de a cunoaște oameni noi, de a învăța despre sine, de a dobândi o vedere de ansamblu și chiar de a stăpâni abilități noi.",travel,1
77,1239,"„E foarte drăguță și cântă destul de bine”, ar fi spus el, conform unei transcrieri a conferinței de presă.",entertainment,5
78,1164,"ASUS Eee PC, lansat anterior la nivel mondial pentru factori de funcționalitate și reducere a costurilor, a devenit un subiect fierbinte în IT Month, Taipei 2007.",science/technology,0
79,69,"Formația a anulat spectacolul de pe Stadionul Maui's War Memorial, la care urmau să participe 9 000 de persoane și a cerut scuze fanilor.",entertainment,5
80,1264,"Huhne și-a dat demisia și Ed Davey urmează să-i ia locul în Cabinet. Se așteaptă ca Norman Lamb să preia postul de Ministru de Afaceri, eliberat de Davey.",politics,2
81,5,"Vidal, în vârstă de 28 de ani, a fost transferat la Barcelona de la Sevilla, în urmă cu trei sezoane.",sports,3
82,505,"Aceste website-uri au și aspecte pozitive care includ, printre altele, abilitatea de a organiza cu ușurință o pagină de curs care să includă bloguri, clipuri video, fotografii și alte elemente.",science/technology,0
83,1330,S-a referit la zvonuri ca reprezentând „pălăvrăgeală politică și aiureli”.,politics,2
84,1268,"Arma lui Uka s-a defectat în timp ce era îndreptată spre capul unui al cincilea bărbat. Schneider are dureri continue, nu vede cu un ochi, îi lipsește o secțiune a craniului și are fața reconstruită din titan.",health,4
85,602,Apa este un alt exemplu. Molecula apei este compusă din doi atomi de hidrogen și unul de oxigen.,science/technology,0
86,301,"Realizările lui Vautier, în afara celor obținute ca regizor, includ o grevă a foamei în 1973, pentru a protesta împotriva a ceea ce considera a fi cenzură politică.",politics,2
87,635,"În această rezonanță, câmpul magnetic și undele radio determină atomii să emită semnale radio minuscule.",science/technology,0
88,1771,"Plajele North Shore (în districtul North Harbour), aflate pe malurile Oceanului Pacific, se întind de la Long Bay în nord până la Devonport în sud.",geography,6
89,76,"„A reluat, însă, declarația sa anterioară conform căreia Roe v. Wade este «legea cutumiară a locului», subliniind importanța consecvenței deciziilor luate de Curtea Supremă.”",politics,2
90,383,"Această flotă era condusă de Olaf Trygvasson, un norvegian cu ambiții de eliberare a țării sale de sub dominația daneză.",politics,2
91,1361,"Femelele sunt de obicei înrudite între ele, fiind o familie numeroasă de surori și fiice.",science/technology,0
92,1380,"Nu știm cu siguranță, dar ar fi putut avea limba bifurcată. Hrana sa includea broaște țestoase, pești mari, alte specii de mosasaurieni și e posibil chiar să fi fost canibal.",science/technology,0
93,65,"Protestatarii speră să colecteze 1,2 milioane de semnături pentru petiție, urmând a o prezenta la Congresul Național din noiembrie.",politics,2
94,1167,"La începuturile sale, spectacolul a fost transmis doar de către vechea stație de radio prin internet TogiNet Radio, un site specializat în talk show-uri radio.",entertainment,5
95,1880,Călătorii care plănuiesc să se supună unei operații de schimbare a sexului într-o altă țară trebuie să se asigure că posedă documente valide pentru călătoria de întoarcere.,travel,1
96,103,"Comentariile ce au fost transmise în direct la televiziune, au reprezentat prima situație în care sursele iraniene de vârf au recunoscut că sancțiunile au un efect real.",politics,2
97,1821,"Dăunătorii pot altera alimentele, pot provoca iritații sau, în cazuri grave, pot provoca reacții alergice, pot împrăștia venin sau pot răspândi infecții.",science/technology,0
98,490,"Cu toate că, în cele din urmă, Hrușcev a trimis tancuri pentru a restaura ordinea, a cedat unor cereri de natură economică și a acceptat să-l numească ca prim ministru pe popularul Wladyslaw Gomulka.",politics,2
99,1850,"Drumeție cu rucsacul în spate pe schiuri: Această activitate mai este numită și schi în zone nemarcate, schi de tură sau drumeție pe schiuri.",sports,3
100,1636,"Elementele precum calciul și potasiul sunt considerate metale. Bineînțeles, există și metale ca argintul și aurul.",science/technology,0
101,774,"Expozițiile horticole internaționale sunt evenimente specializate, în cadrul cărora sunt prezentate aranjamente florale, grădini botanice și orice altceva ce are legătură cu plantele.",entertainment,5
102,925,"Dacă simpla fotografiere a ceva nu este permisă, n-ar trebui nici măcar să vă treacă prin gând să filmați.",science/technology,0
103,1203,"Înainte de sosirea trupelor, Haiti nu mai avusese din anii 1800 probleme legate de boală.",health,4
104,1267,"Edgar Veguilla a fost rănit la braț și la maxilar, iar Kristoffer Schneider va avea nevoie de chirurgie facială reconstructivă.",health,4
105,1674,"Aceasta ne oferă o mulțime de informații și material pentru construirea unor modele de simulare, care ne ajută să înțelegem procesele care au loc în mintea noastră.",science/technology,0
106,1707,Casablanca este unul dintre cele mai puțin interesante locuri din Maroc în care să mergeți la cumpărături.,travel,1
107,752,"„Pe scurt, mașina este un vehicul ideal pentru a pleca într-o călătorie, dar rar o modalitate de a «campa».”",travel,1
108,914,Aplicațiile de traducere de text în timp real - aplicații capabile de a traduce în mod automat porțiuni întregi de text dintr-o limbă în alta.,science/technology,0
109,1087,"Așa cum Luna exercită o atracție asupra Pământului, provocând maree, tot astfel și Calea Lactee exercită o forță asupra galaxiei Săgetătorului.",science/technology,0
110,1400,"„Pe spatele declarației de independență se pot citi cuvintele: «Originalul Declarației de independență, datat 4 iulie 1776». Textul apare răsturnat, în josul documentului.”",politics,2
111,432,"Luxemburg are o istorie lungă, dar independența sa datează din 1839.",politics,2
112,1676,Cercetarea în IA presupune fabricarea de mașini pentru automatizarea sarcinilor care necesită un comportament inteligent.,science/technology,0
113,1811,"Dacă v-ați rezervat bilete de avion și cazare pentru 2020 înainte ca amânarea să fie anunțată, este posibil să vă confruntați cu o situație complicată.",travel,1
114,726,"Un număr de restaurante înconjoară grădina, iar după-amiaza și seara adesea au loc concerte gratis care folosesc ca scenă chioșcul central.",entertainment,5
115,292,"Nori întunecați, fără legătură cu vreo activitate vulcanică, au fost raportați la baza muntelui.",geography,6
116,704,"N-ar trebui totuși să vă preocupe prea mult, deoarece turiștii sunt adesea mutați de colo colo, pentru a umple autocarele.",travel,1
117,1826,"Dacă ești obișnuit să conduci pe drumuri de țară, nu-ți pierde controlul: pantele abrupte, benzile înguste și curbele periculoase predomină.",travel,1
118,1112,"Câteva milioane de fiole cu vaccinul contra encefalitei au fost, de asemenea, promise de către guvern, care vor ajuta agențiile de sănătate să se pregătească pentru anul următor.",health,4
119,830,"În unele trenuri transfrontaliere, sunt făcute inspecții în trenul în mers și trebuie să ai cu tine un document de identitate valid când te îmbarci într-unul dintre ele.",travel,1
120,647,Atâția dintre noi privesc emisiuni TV care ne oferă informații despre un proces sau experiență la care nu vom avea niciodată ocazia să luăm parte sau să ne punem în practică cunoștințele.,entertainment,5
121,311,Cuplul se căsătorise în Texas cu un an în urmă și veniseră în Buffalo pentru a sărbători împreună cu prietenii și rudele.,entertainment,5
122,124,"Cu mult înainte de The Daily Show și The Colbert Report, Heck și Johnson și-au imaginat o publicație care să parodieze știrile - și reportajele - pe când erau studenți la UW, în 1988.",entertainment,5
123,1582,"În Statele Unite ale Americii, există aproape 400.000 de cazuri de Scleroză Multiplă (SM) cunoscute, aceasta însemnând că e cea mai întâlnită boală neurologică la adulții tineri și de vârstă mijlocie.",health,4
124,1982,"Privitul florilor de cireș, cunoscut sub numele de hanami, este parte integrantă a culturii japoneze încă din secolul 8.",entertainment,5
125,952,"Chiar dacă aveți tendința să vă alăturați companiei aeriene pe care o folosiți cel mai des, ar trebui să aveți în vedere că privilegiile sunt adesea diferite și punctele pentru zboruri frecvente vă pot aduce beneficii mai generoase la o altă companie aeriană din aceeași alianță.",travel,1
126,154,"Din cei aproximativ 24.000 de meteoriți cunoscuți care au căzut pe Pământ, s-a confirmat că doar aproximativ 34 din ei ar proveni de pe Marte.",geography,6
127,163,"O navă de deminare din clasa Avenger, nava se afla în drum spre Puerto Princesa în Palawan.",travel,1
128,926,"Dacă folosiți o dronă, asigurați-vă din timp ce aveți voie să filmați și ce permise sau licențe suplimentare sunt necesare.",science/technology,0
129,1720," Parcul acoperă 19.500 km² și este împărțit în 14 ecozone diferite, fiecare susținând un alt tip de viață sălbatică.",geography,6
130,590,"„Dar, dacă se va întâmpla vreodată, probabil că nu va fi pentru o perioadă foarte lungă de timp. Stelele sunt atât de răspândite încât stelele «vecine» se află la trilioane de mile una de alta.”",science/technology,0
131,1881,Deschiderea guvernelor la posibilitatea de a elibera pașapoarte pe care să nu fie declarat sexul (X) sau documente actualizate pentru a corespunde cu numele și sexul dorit este variabilă.,politics,2
132,339,"I-au fost imediat acordate îngrijiri medicale de câtre personalul medical de pe pistă și a fost transportat la un spital local, unde a decedat ulterior.",health,4
133,195,"Massa va rămâne probabil în afara competiției, cel puțin pentru restul sezonului 2009.",sports,3
134,1823,Shoppingul duty-free vă oferă în anumite locuri ocazia de a cumpăra bunuri scutite de taxe și accize.,travel,1
135,1692,"Porțiuni mari mai spre nord sunt destul de puțin populate, iar unele sunt aproape sălbăticie nepopulată.",geography,6
136,730,"Această veritabilă comunitate se află în Howe Sound, în apropiere de Vancouver, unde se poate cu ușurință ajunge folosind taxiuri acvatice cu program fix, cu plecare din Insula Granville din centrul orașului Vancouver.",travel,1
137,667,"Multe bilete vândute online prin intermediul unor site-uri de licitații precum eBay sau Craigslist sunt bilete pentru mai multe zile cu opțiunea park-hopper, parțial folosite.",entertainment,5
138,109,"Capsula va călători cu aproximativ 12,8 km sau 8 mile pe secundă, suficient de rapid pentru a ajunge de la San Francisco la Los Angeles într-un minut.",science/technology,0
139,955,"Dacă ai timp de călătorie suplimentar, verifică prețul total al biletului către Africa comparativ cu prețul unui bilet în jurul lumii.",travel,1
140,1418,"În Japonia se găsesc aproape 7.000 de insule (cea mai mare fiind Honshu), ceea ce face ca Japonia să fie a 7-a insulă ca mărime din lume!",geography,6
141,1225,"Del Potro a avut primul avantaj în setul secund, dar și acesta a necesitat un tie break după ce s-a ajuns la 6-6.",sports,3
142,1151,"Practicând un joc dezorganizat împotriva surorilor sale din sud, Africa de Sud și-a revenit însă constant, pe măsură ce turneul avansa.",sports,3
143,559,"Protonii au o sarcină electrică pozitivă, în timp ce neutronii nu au sarcină. Electronii au o sarcină electrică negativă.",science/technology,0
144,1650,"S-ar putea să fie mai multă maria în partea apropiată, deoarece crusta este mai subțire. A fost mai ușor pentru lavă să se ridice la suprafață.",geography,6
145,918,Folosirea aplicației de navigare GPS de pe telefon poate fi cel mai ușor și mai convenabil mod de a naviga când sunteți într-o țară străină.,science/technology,0
146,1237,"Coechipierul său Fernando Alonso a fost în frunte pentru cea mai mare parte a cursei, dar a încheiat-o imediat după oprirea la boxe, cel mai probabil pentru că roata din dreapta față a fost avariată.",sports,3
147,1672,"Se știa de mult că diferite tipuri de daune cerebrale, traume, leziuni și tumori afectează comportamentul și duc la schimbări în anumite funcții cerebrale.",health,4
148,1183,Cazurile suspecte de H5N1 în Croația și Danemarca sunt în continuare neconfirmate.,health,4
149,1722,"Asemenea tuturor parcurilor naționale sud-africane, există taxe de intrare și de conservare zilnică pentru parc.",travel,1
150,186,"Autobuzul se îndrepta spre Six Flags St. Louis în Missouri, unde trupa urma să cânte în fața unei mulțimi, cu casa închisă.",travel,1
151,742,"Cu toate că e mai mică, le reamintește vizitatorilor de Hawaii înainte să fi devenit stat, fără hotelurile mari pentru turiști și alte dezvoltări.",travel,1
152,220,"În ciuda comentariilor sale, el a spus că îi va susține pe concurenții britanici la Jocurile Olimpice din 2012, organizate la Londra.",sports,3
153,202,"„Precipitațiile, care au atins 6,34 țoli la un punct de măsurare de pe Oahu, au fost descrise ca «benefice».”",geography,6
154,1217,Sancțiunile internaționale au însemnat că nu puteau fi cumpărate avioane noi.,politics,2
155,1011,"Suntem de acord cu declarația USOC conform căreia interesele sportivilor și cluburilor noastre, și al sportului practicat de aceștia, pot fi mai bine servite de implementarea de schimbări semnificative în organizația noastră, decât de retragerea certificării.",sports,3
156,70,"Managerul formației, compania HK Management Inc., nu a oferit niciun motiv, la început, când a anulat pe 20 septembrie, însă a invocat motive logistice în următoarea zi.",entertainment,5
157,1191,"Bachmann, care a câștigat sondajul neoficial din Ames în luna august, a decis să pună capăt campaniei sale.",politics,2
158,1906,"În locuri izolate, fără semnal la telefon, un telefon prin satelit ar putea fi singura dumneavoastră opțiune.",science/technology,0
159,129,"Va fi primul oraș din sud-estul Europei care va găzdui CowParade, cel mai mare eveniment public de artă din lume, în perioada iunie - august a acestui an.",entertainment,5
160,880,Aceste cerințe pot depinde adesea de țările pe care un călător le-a vizitat sau intenționează să le viziteze.,travel,1
161,758,"Un călător cu foarte mulți bani poate lua în considerare un zbor în jurul lumii, întrerupt de șederi în multe dintre aceste hoteluri.",travel,1
162,595,Celula este cea mai mică unitate structurală și funcțională a unui organism viu.,science/technology,0
163,817,"Avându-și originea în cursele de alergare Barcelona din Barcelona și cursele de alergare Copenhaga din Copenhaga, a fost repede extins cu cursele de alergare Praga, organizate în Praga, alături de alte evenimente.",sports,3
164,1427,"De exemplu, cel mai obișnuit format static de fotografie din lume este de 35mm, care era mărimea dominantă de peliculă de la sfârșitul erei filmului analog.",science/technology,0
165,1182,"Franța este a șaptea țară din Uniunea Europeană afectată de acest virus; după Austria, Germania, Slovenia, Bulgaria, Grecia și Italia.",health,4
166,1206,Hamilton a confirmat că Spitalul Universitar Howard a internat pacientul într-o condiție stabilă.,health,4
167,1270,"După evenimentul de miercuri, Carpanedo a concurat în două curse individuale în cadrul Campionatelor.",sports,3
168,962,"Cu sprijin din partea Armeniei, o nouă republică a fost creată. Cu toate acestea, nicio națiune existentă – nici măcar Armenia – nu o recunoaște oficial.",politics,2
169,1085,"Munca depusă a fost în mare parte teoretică, dar programul a fost conceput pentru a stimula observarea galaxiei din Săgetător.",science/technology,0
170,134,"Mareea roșie este cauzată de o concentrație mai mare decât cea normală de Karenia brevis, un organism marin unicelular natural.",science/technology,0
171,1232,Lakkha Singh a prezentat și chhappan bhog bhajan. Îl însoțea cântărețul Raju Khandelwal.,entertainment,5
172,196,"Arias a fost testat pozitiv cu simptome ușăare ale virusului, a declarat Ministrul prezidențial Rodrigo Arias.",health,4
173,753,"Este posibilă camparea cu mașina dacă aveți o dubiță mare, SUV, sedan sau break cu scaune care se rabatează pe spate.",travel,1
174,1507,"Schelele pot fi atât virtuale, cât și reale, cu alte cuvinte, un profesor este o formă de schelă, dar la fel este și micul om agrafă din Microsoft Office.",science/technology,0
175,305,"Hitoshi Saito, judoka japonez câștigător a două medalii olimpice de aur, a murit la vârsta de 54 de ani.",sports,3
176,353,"Moleculele de apă formează un strat invizibil la suprafața apei, care permite unor obiecte cum ar fi un ac să plutească deasupra apei.",science/technology,0
177,549,"Bineînțeles, un atlet de primă clasă în cursa de jumătate de milă, unul care poate parcurge distanța în mai puțin de două minute, trebuie să aibă o viteză rezonabilă, dar trebuie, cu orice preț, să se antreneze pentru rezistență.",sports,3
178,182,"„În acest moment, este important atât din punct de vedere al sănătății publice, cât și al justiției penale ca legislația să fie adoptată cât mai curând posibil”, a declarat un purtător de cuvânt al guvernului.",politics,2
179,1197,"Printre acestea se află Olanda, cu Anna Jochemsen terminând ieri a noua în cursa feminină de Super-G în picioare, și Finlanda, cu Katja Saarinen a zecea în același eveniment.",sports,3
180,907,"De regulă, folosindu-le pe acestea aveți parte de o lățime de bandă mai mare și de servicii de calitate mai bună. Sunt cifrate, fiind deci mai greu de interceptat.",science/technology,0
181,193,"Schumacher, care s-a retras în 2006 după a câștigat de 7 ori campionatul de Formula 1, urma să-l înlocuiască pe accidentatul Felipe Massa.",sports,3
182,867,"Mulți călători experimentați și capabili au fost copleșiți de noutățile aduse de voiajele în țările în curs de dezvoltare, unde o mulțime de diferențe culturale mărunte se adună rapid.",travel,1
183,367,Sângele pleacă dinspre inimă în vase numite artere și se întoarce la inimă în vase numite vene. Cele mai mici vase sunt numite capilare.,science/technology,0
184,142,Decizia NBA vine în urma testării pozitive la COVID-19 a unui jucător de la Utah Jazz.,sports,3
185,1065,"Președintele american George W. Bush a sosit în Singapore în dimineața zilei de 16 noiembrie, începând astfel un tur de o săptămână în Asia.",politics,2
186,1948,"Vă rugăm să rețineți că, în principiu, vizitați locul unei gropi comune, precum și un sit care are o semnificație aproape incalculabilă pentru o parte semnificativă a populației lumii.",travel,1
187,327,"Născut în capitala Croației, Zagreb, Bodek a dobândit faimă în perioada în care a jucat pentru Partizan Belgrad.",sports,3
188,359,"„Oamenii de știință numesc acest proces «emisie stimulată de radiații», deoarece atomii sunt stimulați de către lumina puternică, ducând la emiterea unui foton de lumină, iar lumina este un tip de radiație.”",science/technology,0
189,325,Oamenii de știință de la Centrul Național pentru Uragane prezic că până miercuri Danielle se va dezvolta până la stadiul de uragan.,geography,6
190,1337,"Cercetătorii de la Universitatea Princeton din Statele Unite și de la Universitatea Uppsala din Suedia au raportat că noile specii au evoluat în doar două generații, deși s-a crezut că acest proces ar dura mult mai mult, datorită reproducerii dintre cintezele Darwin endemice, Geospiza fortes, și un cintezoi de cactus imigrant, Geospiza conirostris.",science/technology,0
191,1113,Planurile de a livra vaccinurile în zonele istoric cele mai afectate au fost întârziate anul acesta datorită fondurilor insuficiente și a priorității reduse acordate în comparație cu alte boli.,health,4
192,1350,"Când apelezi pe cineva aflat la mii de kilometri distanță, faci asta printr-un satelit.",science/technology,0
193,1780,"Mulți vizitează reciful de-a lungul întregului an, iar rănile din oricare dintre aceste cauze sunt rare.",travel,1
