,id,text,intent,label
52,1235,koliko je ura v singapurju ko je pri nas pet popoldne,datetime_convert,4
53,5591,odpri vreme,weather_query,9
54,12871,rezerviraj mi vozovnico za vlak do primorske,transport_ticket,8
55,4760,ali je napovedan sneg,weather_query,9
56,7115,z mojega koledarja za petnajsti odstrani plačilo avtomobila,calendar_remove,2
57,1842,ali bo sijalo sonce ta vikend v kopru,weather_query,9
58,16904,đelim odgovoriti na moje zadnje elektronsko sporočilo,email_sendemail,5
59,10241,siri kateri je najbolj okusen kos govedine,cooking_recipe,3
60,7175,odstrani,calendar_remove,2
61,699,kakšna je vremenska napoved,weather_query,9
62,7740,odstrani vinkovo rojstnodnevno zabavo z mojega koledarja,calendar_remove,2
63,2010,bo vreme sončno ta teden ali ne,weather_query,9
64,10223,bilo bi okusno,cooking_recipe,3
65,2341,rad bi vedel trenutno vreme v ljubljani bežigrad,weather_query,9
66,17012,elektronsko sporočilo mora biti poslano na sdfa afna hotmail pika com,email_sendemail,5
67,12471,kupi vozovnico za vlak,transport_ticket,8
68,9090,izbriši vse dogodke v koledarju,calendar_remove,2
69,4204,ali bo ta teden sneg,weather_query,9
70,8162,spremeni načrt sestanka,calendar_remove,2
71,8813,prosim izbriši moj koledar,calendar_remove,2
72,12105,hitri in drzni,recommendation_movies,7
73,16835,pošlji sporočilo na ta novi elektronski naslov,email_sendemail,5
74,12282,želim vozovnico za vlak od novega mesta do brežic,transport_ticket,8
75,3963,ali je danes kakšen alarm,alarm_query,0
76,205,pokaži alarme,alarm_query,0
77,12507,želim vozovnico za vlak do kopra,transport_ticket,8
78,5210,katere alarme imam nastavljene za danes,alarm_query,0
79,10012,poišči svojo najljubšo jed,cooking_recipe,3
80,3806,vreme za jutri,weather_query,9
81,16941,z outlookom,email_sendemail,5
82,9804,odpri dva nebotičnika in ju predvajaj,play_audiobook,6
83,2080,ali je moja budilka nastavljena ob šestih zjutraj,alarm_query,0
84,16689,odgovori na jožetovo elektronsko sporočilo,email_sendemail,5
85,9031,odstrani moj službeni sestanek naslednji teden,calendar_remove,2
86,4562,olly lahko spremeniš moj časovni pas v časovni pas v katerem sem trenutno,datetime_convert,4
87,10074,kako dolgo se peče jajce na oko,cooking_recipe,3
88,6753,prosim odstrani vse moje dogodke za danes,calendar_remove,2
89,6126,ali potrebujem obleči plašč,weather_query,9
90,3707,kakšno bo vreme na zmenku,weather_query,9
91,3286,kakšne so danes možnosti neviht v ljubljani,weather_query,9
92,950,kakšno je vreme v ljubljani,weather_query,9
93,3856,bo jutri sončno,weather_query,9
94,10183,kaj so žlikrofi,cooking_recipe,3
95,1433,prosim zmanjšaj glasnost,audio_volume_down,1
96,15831,pošlji novo spletno sporočilo za,email_sendemail,5
97,12616,želim rezervirati rajdhani karto za vlak oz velenja v celje,transport_ticket,8
98,16281,prosim pošlji elektronsko sporočilo juretovemu ravnatelju v povezavi s sestankom ki ga imamo jutri,email_sendemail,5
99,9129,izbriši naslednji dogodek v koledarju,calendar_remove,2
100,6153,povej mi kakšno je vreme sedaj,weather_query,9
101,1258,povej mi vremenske podatke za petnajsti marec,weather_query,9
102,4749,ali bo deževalo,weather_query,9
103,10187,kaj je dober nadomestek za maslo,cooking_recipe,3
104,16129,pošlji sari zahvalno elektronsko sporočilo,email_sendemail,5
105,1322,pridobi današnjo vremensko napoved,weather_query,9
106,1314,ali bo danes vreme lepo,weather_query,9
107,17127,odgovori na mamino poštno sporočilo o strani z recepti,email_sendemail,5
108,15962,zaženi outlook moram poslati spletno sporočilo,email_sendemail,5
109,7700,očisti moj celotni koledar,calendar_remove,2
110,16792,hi pošlji sporočilo ljubim te moji ženi,email_sendemail,5
111,3555,ali bo zvečer vetrovno,weather_query,9
112,1780,upam da je tam sončno vreme,weather_query,9
113,14991,alexa pokaži vreme v našem mestu,weather_query,9
114,6715,izbriši dogodek robertove poroke za drugo leto,calendar_remove,2
115,16516,odgovori na to spletno sporočilo,email_sendemail,5
116,6152,prosim najdi današnjo napoved,weather_query,9
117,7092,izbriši dogodke na koledarju,calendar_remove,2
118,9864,nadaljuj s knjigo smrkci,play_audiobook,6
119,2634,znižaj glasnost zvočnikov,audio_volume_down,1
120,2855,ali danes dežuje,weather_query,9
121,1534,kakšno je vreme na bledu,weather_query,9
122,16755,pošlji glasovno e-pošto,email_sendemail,5
123,300,kakšna je napoved za danes,weather_query,9
124,9984,daj mi recept za zrezek,cooking_recipe,3
125,5230,ali naj vzamem kapo danes,weather_query,9
126,3619,kakšno je vreme v sežani,weather_query,9
127,10018,kako spečeš jagenjčka,cooking_recipe,3
128,10130,na kateri temperaturi moram peči piškote,cooking_recipe,3
129,16566,pošlji elektronsko sporočilo uslužbencu glede delovnega projekta,email_sendemail,5
130,7283,odstrani moj sestanek ob pol dveh,calendar_remove,2
131,16942,prek mobilnih telefonov,email_sendemail,5
132,1863,ali imam nastavljene kakšne alarme,alarm_query,0
133,16417,prosim pošlji naslednje elektronsko sporočilo stricu janezu da bom prišel,email_sendemail,5
134,11657,kdaj je na sporedu izbrisana,recommendation_movies,7
135,2346,kakšna je trenutna temperatura v kopru,weather_query,9
136,5617,spremeni časovni pas iz irskega na moskovski,datetime_convert,4
137,4128,ali imam trenutno nastavljene kakšne alarme,alarm_query,0
138,8713,odpovej kosilo v restavraciji za petindvajsetega marca,calendar_remove,2
139,9757,želim nadaljevati s svojo zvočno knjigo,play_audiobook,6
140,10191,kako naredim piščančjo obaro,cooking_recipe,3
141,7913,odstrani ponedeljkov dogodek,calendar_remove,2
142,17155,odgovori na antonovo elektronsko sporočilo,email_sendemail,5
143,12131,rezerviraj mi povratno vožnjo z vlakom iz ljubljane do celja,transport_ticket,8
144,6996,izbriši naslednji dogodek,calendar_remove,2
145,8380,živjo siri prekliči karkoli je naslednje na mojem urniku,calendar_remove,2
146,10124,kako jaz naredim piškote z arašidovim maslom,cooking_recipe,3
147,16980,pošlji elektronsko sporočilo nekomu,email_sendemail,5
148,12401,rezerviraj mi vlak ki gre jutri iz postaje postojna v katerokoli mesto oddaljeno več kot dvesto milj,transport_ticket,8
149,859,vremenska napoved,weather_query,9
150,9989,kako naj se naučim kuhati,cooking_recipe,3
151,16004,živjo želim poslati elektronsko sporočilo prijatelju,email_sendemail,5
152,1645,ali imam kaj nastavljenih alarmov,alarm_query,0
153,5935,danes rabim s sabo dežnik,weather_query,9
154,6917,odstrani dogodke,calendar_remove,2
155,10165,kako dolgo kuham trdo kuhano jajce,cooking_recipe,3
156,10102,pokaži mi kako speči lazanjo,cooking_recipe,3
157,16015,prosim začni elektronsko sporočilo za jasno,email_sendemail,5
158,17031,pošlji sporočilo moji mami da načrtujem izlet in jo obiskati vprašaj jo kakšno bo vreme da vem kaj spakirati,email_sendemail,5
159,7681,izbriši vse moje preglede pri doktor novaku ta teden,calendar_remove,2
160,8971,za teden dni od danes naprej odpovej vse obveznosti,calendar_remove,2
161,7837,vse izbriši,calendar_remove,2
162,7986,ali lahko izbrišeš to večerno zabavo iz dogodkov,calendar_remove,2
163,5801,misliš da lahko obujem natikače ali naj obujem superge ob sedmih zvečer,weather_query,9
164,823,kakšno je vreme kjer se danes nahajam,weather_query,9
165,5430,ali bo zvečer dovolj mrzlo za rokavice,weather_query,9
166,8889,zbriši to,calendar_remove,2
167,3692,prosim ponovi zadnji stavek iz tiste knjige,play_audiobook,6
168,3935,ali je mrzlo zunaj,weather_query,9
169,10127,pokaži mi recept za piškote,cooking_recipe,3
170,6047,ali potrebujem zimsko jakno danes dopoldne,weather_query,9
171,1689,kakšna je ta teden vremenska napoved,weather_query,9
172,9842,ali lahko predvajaš datoteko,play_audiobook,6
173,6606,najboljših deset filmov,recommendation_movies,7
174,11765,učne igre,recommendation_movies,7
175,3483,kakšno je danes vreme doma,weather_query,9
176,5586,ali potrebujem dežne škornje,weather_query,9
177,980,preglasno je lahko prosim utišaš glasbo,audio_volume_down,1
178,16508,dodaj novi kontakt in pošlji elektronsko sporočilo,email_sendemail,5
179,4167,znižaj glasnost za polovico,audio_volume_down,1
180,3802,pokaži mi jutrišnje vreme za maribor,weather_query,9
181,9963,nenavedne stvari ki jih ljudje želijo vedeti,cooking_recipe,3
182,3807,vreme v kopru ta teden,weather_query,9
183,6005,ali bo vetrovno danes,weather_query,9
184,16312,pošlji elektronsko sporočilo francu v službo,email_sendemail,5
185,12069,siri kateri filmi se predvajajo v celjskem kinu,recommendation_movies,7
186,3548,kdaj bo spet snežilo,weather_query,9
187,14349,google kakšna je zunaj temperatura,weather_query,9
188,9748,nadaljuj z jankom in metko,play_audiobook,6
189,16060,odpiši na e-pošto moje banke in potrdi da sem plačal kredit in obresti,email_sendemail,5
190,16507,pošlji mi elektronsko sporočilo na novi elektronski naslov,email_sendemail,5
191,5869,kakšna je danes napoved za strunjan,weather_query,9
192,10024,najdi recept za goveji stroganoff,cooking_recipe,3
193,8544,počisti vse moje dogodke v koledarju,calendar_remove,2
194,8109,odstrani naslednji dogodek iz mojega koledarja,calendar_remove,2
195,16631,odgovoriti moram na to elektronsko sporočilo,email_sendemail,5
196,327,nedelja,weather_query,9
197,10215,pokaži rezultate za kuhanja lazanje s spleta,cooking_recipe,3
198,4743,hej google povej mi kateri alarmi so nastavljeni zame,alarm_query,0
199,5078,ali potrebujem plašč,weather_query,9
200,4294,mi lahko poveš o opozorilih ki sem jih nastavil,alarm_query,0
201,16715,prosim pošlji elektronsko sporočilo janezu povej da sem na dopustu,email_sendemail,5
202,16831,pošlji povabilo majdi pošlji elektronsko sporočilo,email_sendemail,5
203,2705,znižaj glasnost radia,audio_volume_down,1
204,15981,odgovori na marijino e-pošto,email_sendemail,5
205,6904,izbriši nego trate naslednji mesec,calendar_remove,2
206,16119,jani pošlji pomoč,email_sendemail,5
207,4214,spremeni uro na centralni časovni pas iz mojega trenutnega časovnega pasu,datetime_convert,4
208,9177,odstranite dogodek izlet,calendar_remove,2
209,9672,nadaljuj s predvajanjem ameriški bogovi,play_audiobook,6
210,5731,ali je deževen in nevihten dan,weather_query,9
211,9699,začni predvajati zvočno knjigo zgodba o dveh mestih od kjer sem prenehal,play_audiobook,6
212,648,ali mi lahko poveš katere alarme sem nastavila,alarm_query,0
213,9770,predvajaj atila v emoni čez trideset minut,play_audiobook,6
214,791,pokaži mi najvišjo temperaturo ta teden,weather_query,9
215,7342,preveri dogodke v koledarju in odstrani naslednji dogodek,calendar_remove,2
216,9944,želim recept za tacos,cooking_recipe,3
217,8927,izbriši vse dogodke iz mojega koledarja,calendar_remove,2
218,16472,prosim pošlji spletno sporočilo na naslednji spletni naslov hwu afna gmail pika com,email_sendemail,5
219,10054,kateri so najboljši recepti za pesto,cooking_recipe,3
220,7036,izprazni koledar za ta teden,calendar_remove,2
221,12130,grem z vlakom v ljubljano,transport_ticket,8
222,10219,kaj potrebujem za pohane šnite,cooking_recipe,3
223,2895,znižaj glasnost zvočnikov,audio_volume_down,1
224,9727,znova zaženi zvočno knjigo,play_audiobook,6
225,11771,oli kateri filmi so trenutno na sporedu,recommendation_movies,7
226,3355,ali bo zjutraj megla,weather_query,9
227,16837,sestavi to spletno sporočilo za ta elektronski naslov,email_sendemail,5
228,1729,povej mi prosim če bo v petek ta teden sončno brez oblakov,weather_query,9
229,7062,prosim izbriši dogodke iz mojega koledarja,calendar_remove,2
230,7075,na koledarju prosim zbriši naslednji dogodek,calendar_remove,2
231,2616,ali bom moral skrbeti da bo plug zakopal moj avto na dovozu v torek,weather_query,9
232,4140,kdaj bo temperatura spet nad deset stopinj,weather_query,9
233,16425,ustvari novo sporočilo za roberta v službi kdaj konča z delom,email_sendemail,5
234,1190,če je polnoč v ljubljani koliko je ura v pekingu,datetime_convert,4
235,5778,kakšno je vreme,weather_query,9
236,16867,piši mojim prijateljem,email_sendemail,5
237,9195,odstrani ta dogodek iz mojega koledarja obvestilo,calendar_remove,2
238,16439,tu je e-pošta ki jo pošlji prijatelju,email_sendemail,5
239,12241,obiščite amtrak dot com za nakup vstopnic,transport_ticket,8
240,4071,znižaj glasnost prosim,audio_volume_down,1
241,17124,odpri e-pošto da jo pošljem očetu,email_sendemail,5
242,2064,kakšno bo vreme ta teden,weather_query,9
243,650,nastaviti moram alarm koliko alarmov imam nastavljenih,alarm_query,0
244,5535,če dežuje ne bom šel na delo,weather_query,9
245,8161,odstrani plan za zabavo,calendar_remove,2
246,8256,odstrani vse načrtovane dogodke v mojem koledarju,calendar_remove,2
247,6971,odpovej dogodek,calendar_remove,2
248,4916,desetdnevna napoved za ljubljano,weather_query,9
249,10184,koliko sladkorja gre v sladek čaj,cooking_recipe,3
250,16149,hitro odgovori jaku,email_sendemail,5
251,9870,rad bi poslušal otok zakladov od roberta louisa stevensona,play_audiobook,6
252,6574,gobalno segrevanje,weather_query,9
253,17014,odgovori na elektronsko sporočilo,email_sendemail,5
254,16234,moram odgovoriti na matejino spletno sporočilo in povedati da bom pozna,email_sendemail,5
255,7354,mi lahko poveš jutrišnje vreme za primorsko,weather_query,9
256,10235,prižgi plinski štedilnik nastavi plamen daj sestavine v ekonom lonec in segrevaj dokler se sestavine ne skuhajo,cooking_recipe,3
257,2736,ali trenutno dežuje,weather_query,9
258,10193,kako skuhati rakovo meso,cooking_recipe,3
259,15107,kateri film priporočaš nocoj,recommendation_movies,7
260,16475,prosim pošlji to elektronsko sporočilo jerneju,email_sendemail,5
261,5616,nastavi na greenwiški srednji čas,datetime_convert,4
262,15876,pošlji kopijo računa po elektronski pošti mecky,email_sendemail,5
263,7821,odstrani vse opomnike iz koledarjev,calendar_remove,2
264,8950,poišči opomnik in ga zbriši,calendar_remove,2
265,5460,ali moram zdajle vzeti s seboj dežnik,weather_query,9
266,8526,odstrani probni sestanek z mojega koledarja,calendar_remove,2
267,9791,predvajaj dan ljubezni iz zvočne knjige,play_audiobook,6
268,9890,začni znova bajonetni napad,play_audiobook,6
269,5936,ali danes potrebujem klobuk,weather_query,9
270,7133,ne bom se udeležil poroke desetega zato jo odstrani iz mojega koledarja,calendar_remove,2
271,15941,prosim odgovori na spletna sporočila,email_sendemail,5
272,15896,poveži jan afna gmail pika com z janom v kontaktih,email_sendemail,5
273,2050,preveri vreme v mestu maribor,weather_query,9
274,5956,ali moram obuti zimske škornje ko grem v trgovino,weather_query,9
275,9894,ponovno predvajaj upanje v težkih časih,play_audiobook,6
276,1339,kateri alarmi so nastavljeni zjutraj,alarm_query,0
277,15832,pošlji elektronsko sporočilo kakor sledi,email_sendemail,5
278,8257,odstrani vse prihajajoče dogodke prosim,calendar_remove,2
279,15803,pošlji e-pošto moji sestri o maminem rojstnem dnevu jana moramo razmisliti o prireditvi zabave v parku,email_sendemail,5
280,12379,rezerviraj karto za vlak od litije do polja,transport_ticket,8
281,10109,rabim pomoč pri peki palačink,cooking_recipe,3
282,16557,odgovori imenu,email_sendemail,5
283,10207,prosim razloži rižev recept,cooking_recipe,3
284,4469,bom danes potreboval jakno,weather_query,9
285,9945,najdi najbolj priljubljen recept za tacose,cooking_recipe,3
286,6459,kakšno je danes zunaj vreme ali je oblačno,weather_query,9
287,7621,odstrani vse moje dogodke s koledarja,calendar_remove,2
288,4169,lahko prosim preveriš vreme v kopru,weather_query,9
289,11735,oli ali je petelinji zajtrk za kaj,recommendation_movies,7
290,16682,napiši mejl mateju v vsebino napiši rad bi videl avto ki ga prodajaš se lahko dogovoriva za termin ogleda pošlji,email_sendemail,5
291,12589,mi lahko rezerviraš vozovnico za vlak v metliko,transport_ticket,8
292,10140,prenesi aplikacijo za kuhanje,cooking_recipe,3
293,15992,pošlji spletno sporočilo asji maršič moje naboljše želje in priponka delopdf,email_sendemail,5
294,7252,prestavi zabavo na četrtek,calendar_remove,2
295,5510,kolikšna je časovna razlika med tukaj in tam,datetime_convert,4
296,239,ali v izoli dežuje,weather_query,9
297,6903,izbriši zobozdravniški pregled naslednji teden,calendar_remove,2
298,2340,povej mi kakšno je trenutno vreme v ljubljani,weather_query,9
299,259,preglasen si,audio_volume_down,1
300,9037,označi vse preostale dogodke danes kot izbrisane,calendar_remove,2
301,8637,ali lahko prekličeš naslednji dogodek na mojem koledarju,calendar_remove,2
302,16257,pošlji elektronsko sporočilo moji ženi o vremenu za naslednji teden,email_sendemail,5
303,7173,zbriši,calendar_remove,2
304,5331,časovni pas med indijo in združenimi državami,datetime_convert,4
305,4051,ali sneži trenutno,weather_query,9
306,12191,rezerviraj vozovnico za vlak ki iz kopra odpelje do celja,transport_ticket,8
307,8726,izbriše vse dogodke,calendar_remove,2
308,17067,odgovori na spletna sporočila od petra,email_sendemail,5
309,9995,kako dolgo traja preden voda zavre,cooking_recipe,3
310,1037,katere alarme imam nastavljene za četrtek,alarm_query,0
311,15780,pošlji elektronsko sporočilo karolini s pozdravi in če mi lahko sporoči kaj je novega glede zadnjega projekta pozdrav tomaž,email_sendemail,5
312,3303,kakšno je ta teden vreme,weather_query,9
313,3403,ali bo sončno ta vikend,weather_query,9
314,9731,predvajaj da vincijevo šifro,play_audiobook,6
315,7063,odstrani v koledarju vse moje dogodke,calendar_remove,2
316,4706,kakšna je danes napoved v mojem kraju,weather_query,9
317,10155,kako skuham špagete s piščancem,cooking_recipe,3
318,15856,pošlji elektronsko sporočilo na trenutni email naslov,email_sendemail,5
319,10122,kateri je dober recept za tortilje,cooking_recipe,3
320,9847,predvajaj album avdio knjiga,play_audiobook,6
321,12500,mi lahko za naslednjo soboto prosim rezerviraš karto za vlak v ljubljano,transport_ticket,8
322,16567,pošlji elektronsko sporočilo očetu glede popravila mojega avta,email_sendemail,5
323,8833,počisti moj urnik za preostanek dneva,calendar_remove,2
324,11984,oli kaj je na sporedu v koloseju,recommendation_movies,7
325,5440,ali lahko grem zdaj brez plašča,weather_query,9
326,14351,kakšna je povprečna temperatura v marcu za slovenijo in kako se primerja z zadnjimi desetimi leti,weather_query,9
327,15875,pošlji elektronsko sporočilo janezu da sem na poti domov,email_sendemail,5
328,9917,kaj potrebujem za pico,cooking_recipe,3
329,9981,skuhaj mi nekaj testenin s sirom in medom,cooking_recipe,3
330,16868,pošlji e-pošto moji družini,email_sendemail,5
331,5464,ali potrebujem hlače,weather_query,9
332,16623,pošlji spletno sporočilo telekomu o mojih težavah s servisom,email_sendemail,5
333,8471,odstrani vse dogodke v zadnjem mesecu s koledarja,calendar_remove,2
334,3736,prosim utišaj glasnost zvočnika,audio_volume_down,1
335,12725,najdi mi poceni karto za vlak do kopra,transport_ticket,8
336,9094,izbriši načrtovan sestanek z janezom enaintridesetega marca,calendar_remove,2
337,9038,odstrani sestanek v celju,calendar_remove,2
338,5036,kako vroče je danes,weather_query,9
339,1036,ali je moj alarm nastavljen za jutri,alarm_query,0
340,4593,obvesti me o prihajajočih alarmih,alarm_query,0
341,5417,kakšno bo danes,weather_query,9
342,5534,ali je oblačno vreme,weather_query,9
343,10008,siri povej kako skuhati zelenjavo,cooking_recipe,3
344,15925,pošlji elektronsko sporočilo družini,email_sendemail,5
345,9832,nadaljuj predvajanje to so gadi kjer sem ostal,play_audiobook,6
346,1800,ali misliš da bo deževalo danes,weather_query,9
347,2039,danes je prijetno,weather_query,9
348,16690,odgovori na novo sporučilo juretu,email_sendemail,5
349,5008,ali potrebujem jakno danes popoldne,weather_query,9
350,12803,prosim rezerviraj karto za vlak do ljubljane,transport_ticket,8
351,5506,povej mi če je alarm nastavljen za zjutraj,alarm_query,0
352,7696,izbriši sestanek četrtega oktobra ob dvanajstih,calendar_remove,2
353,12351,rezerviraj vozovnico za vlak spalnik v lendavo za naslednji teden,transport_ticket,8
354,4437,ali lahko obujem natikače,weather_query,9
355,1080,daj mi obvestilo za jutrišnje vreme,weather_query,9
356,830,živijo zunaj je prevroče kakkšna je danes popoldne temperatura,weather_query,9
357,604,kakšno bo vreme naslednji teden,weather_query,9
358,4435,kateri dan bo sončno,weather_query,9
359,5932,preklopi na ljubljanski čas,datetime_convert,4
360,4072,lahko to utišaš,audio_volume_down,1
361,5971,kakšna je danes klima,weather_query,9
362,10029,pri kateri temperaturi se peče krompir,cooking_recipe,3
363,9758,rad bi začel to novo zvočno knjigo,play_audiobook,6
364,1052,kakšna je možnost dežja danes,weather_query,9
365,7869,izbriši dogodek iz koledarja,calendar_remove,2
366,5890,naštej vse nastavljene alarme,alarm_query,0
367,5303,alexa kakšno bo vreme dvajsetega marca dva tisoč sedemnajst,weather_query,9
368,2872,imam nastavljene alarme,alarm_query,0
369,17027,pošlji elektronsko sporočilo sandri,email_sendemail,5
370,16626,pošlji krisu elektronsko pošto da bom pozen,email_sendemail,5
371,9913,katere sestavine rabim za paradižnikovo juho,cooking_recipe,3
372,16497,pošlji prošnjo martinu,email_sendemail,5
373,4466,sem za zjutraj nastavil katere koli alarme,alarm_query,0
374,788,kakšna je trenutna temperatura,weather_query,9
375,3469,tukaj je devet koliko je ura v sloveniji,datetime_convert,4
376,5452,ali danes potrebujem vzeti dežnik,weather_query,9
377,8242,oliver izbriši vse iz mojega koledarja do konca leta,calendar_remove,2
378,7363,pojdi na koledar in izbriši tretji dogodek sedemindvajsetega marca dva tisoč sedemnajst,calendar_remove,2
379,16939,pošlji moj odgovor janezu,email_sendemail,5
380,9990,kako naj se naučim kuhanja,cooking_recipe,3
381,12561,rezerviraj vozovnico za vlak za krško v petek štirinajstega aprila,transport_ticket,8
382,12613,rezervirati želim karto za vlak od ljubljane do maribora,transport_ticket,8
383,2915,znižaj glasnost zvočnikov,audio_volume_down,1
384,12193,rezerviraj vozovnico za vlak iz sežane v lendavo ki prečka divačo,transport_ticket,8
385,10108,kako je najbolje kuhati jajca,cooking_recipe,3
386,9744,nadaljuj s predvajanjem avdia,play_audiobook,6
387,2308,ali je deset dopoldne v vzhodnem standardnem času koliko je trenutno ura v pacifiškem standardnem času,datetime_convert,4
388,6702,današnje vreme,weather_query,9
389,12847,ali mi lahko rezerviraš vozovnico za vlak ki jutri zjutraj iz ljubljane odpelje do maribora,transport_ticket,8
390,9800,odpri ime pesmi,play_audiobook,6
391,661,prosim povej mi koliko bo ura tukaj v avstraliji ob šestih popoldne,datetime_convert,4
392,8545,izbriši moj koledar,calendar_remove,2
393,11870,kateri filmi se trenutno predvajajo v moji okolici,recommendation_movies,7
394,16189,pošlji spletno sporočilo mojemu stricu o vremenu,email_sendemail,5
395,10163,kako pripraviti puranje mesne kroglice,cooking_recipe,3
396,17066,odgovori na e-pošto ki sem jo dobil od marka,email_sendemail,5
397,1329,ali je danes normalno vreme,weather_query,9
398,6143,kakšno bo vreme čez dva tedna,weather_query,9
399,824,ok google kakšno je danes vreme kjer sem trenutno,weather_query,9
400,16917,prosim odgovori na to sporočilo,email_sendemail,5
401,5845,alexa ali potrebuj sončno kremo danes,weather_query,9
402,16849,pošlji elektronsko sporočilo suzani in napiši da,email_sendemail,5
403,5724,kakšno bo danes ponoči vreme,weather_query,9
404,4451,ali imam jaz alarm nastavljen za danes,alarm_query,0
405,17163,pošlji nujno sporočilo sandy,email_sendemail,5
406,9781,predvajaj upanje v težkih časih,play_audiobook,6
407,3691,kakšna je trenutna temperatura v ljubljani,weather_query,9
408,1104,kakšno je trenutno vreme v sežani,weather_query,9
409,12157,priskrbi mi vozovnico za vlak,transport_ticket,8
410,17026,olly pošlji mami spletno sporočilo da jo opomniš da se danes dobiva na kosilu,email_sendemail,5
411,10059,kaj je zamenjava za margarino,cooking_recipe,3
412,9799,odpri ime albuma,play_audiobook,6
413,9975,kaj je dober veganski nadomestek za jajce,cooking_recipe,3
414,12894,pomagaj mi rezervirati vozovnico za vlak,transport_ticket,8
415,1307,kakšno je danes tukaj podneblje,weather_query,9
416,9801,odpri besedilo ime,play_audiobook,6
417,12490,mi lahko za petek zjutraj rezerviraš sedež na vlaku do maribora,transport_ticket,8
418,16378,zdaj je alexa poslala mami e-poštno sporočilo,email_sendemail,5
419,12357,ali mi lahko rezerviraš vozovnico za vlak,transport_ticket,8
420,567,kako toplo je,weather_query,9
421,5112,ali pojutrišnjem potrebujem dežni plašč,weather_query,9
422,3612,saj ne bo deževalo kajne,weather_query,9
423,16246,pošlji spletno sporočilo na jana afna a. o. l. pika com in dodaj kot novi stik,email_sendemail,5
424,4382,kakšno je vreme za naslednji teden v strunjanu,weather_query,9
425,10167,najdi recept za jabolčno pito,cooking_recipe,3
426,4213,spremeni gorski v pacifiški čas,datetime_convert,4
427,9826,ponovno predvajaj pesem z avdio knjige madonne,play_audiobook,6
